TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments,RA (deg),Dec (deg),Mookodi Comp,SHOC Comp,Num Transits,Transit Times
77102895,4256.01,,5,5,5,5,5,5,5,25.0,21.3,317.0,0,0,0,PC,FP,12.7158,0.008,,1,qlp-s09-faintsearch,FAINT,09:24:59.48,-42:47:59.15,-7.42,0.036,8.119,0.036,2459303.475037,0.002885,1.0962372,6.5e-06,2.336,0.407,2.674202,0.004597,2460.0,4.23428,15.7533,1.09518,6446.8,2496.0,17.0,1391.51,45.805,6519.0,136.7,3.54,0.09,3.25,0.17,,,1.34,0.221153,"8,9,35,36",2021-07-12,2024-08-22,2024-08-22 00:00:00,V-shaped; found in faint-star QLP search,141.24783333333335,-42.79976388888889,57,7,3,"['2025-02-18T17:54:16.019' '2025-02-18T20:14:25.619'
 '2025-02-19T20:12:50.913' '2025-02-19T22:33:00.513'
 '2025-02-20T22:31:25.807' '2025-02-21T00:51:35.407']"
74967390,4260.01,,3,4,3,3,3,4,4,12.2,45.4,76.57,0,0,1,PC,PC,12.1899,0.006,,1,qlp-s09-faintsearch,FAINT,09:13:40.9,-43:10:49.71,-18.41,1.047,13.045,1.047,2459297.736102,0.0024928,5.4588359,2.74e-05,4.555,0.458,3.577961,0.002381,3290.0,2.19302,8.59319,0.373715,809.823,1486.0,15.0,764.85,,6349.0,111.4,,,1.41,0.05,,,,,"8,9,35,36",2021-07-12,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,138.42041666666665,-43.180475,44,5,1,['2025-02-15T21:32:13.292' '2025-02-16T02:05:31.292']
48276576,4263.01,,3,4,3,3,1,4,4,18.1,49.0,60.38,0,0,0,PC,PC,13.5379,0.006,,1,spoc-s62-b0A,FAINT,09:52:20.79,-34:57:28.4,-6.708,0.04,3.585,0.046,2459989.054751,0.0021217214,0.833497600316224,0.00013296214,1.45214400200392,0.1794195,4.178869,0.445868,3841.48349684339,410.57492,9.01856989297816,1.2160513,7232.8618654828,2352.05402147636,9.042806,1001.77,25.359,6071.0,122.0,4.2,,1.39250004291534,,,,1.13,,"9,62",2021-07-12,2024-09-06,2024-09-07 00:00:00,found in faint-star QLP search; possible centroid offset to the S; multiple stars in pixel,148.086625,-34.95788888888889,64,6,4,"['2025-02-16T00:03:26.174' '2025-02-16T01:30:33.893'
 '2025-02-16T20:03:40.367' '2025-02-16T21:30:48.085'
 '2025-02-21T00:04:51.330' '2025-02-21T01:31:59.049'
 '2025-02-21T20:05:05.523' '2025-02-21T21:32:13.241']"
118308828,4265.01,,3,4,3,3,3,4,4,14.1,46.5,55.81,0,0,1,PC,PC,12.1162,0.006,,1,qlp-s10-faintsearch,FAINT,08:34:48.37,-56:19:54.58,-12.294,0.043,14.66,0.04,2459301.93331,0.0050935,3.7353995,0.000728,1.836,0.42,2.565366,0.013797,2360.0,12.7074,8.61993,0.724542,230.421,1085.0,14.0,538.114,6.523,5895.0,127.7,4.1,0.08,1.53,0.07,,,1.07,0.139919,"8,9,10,35,36",2021-07-12,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,128.70154166666669,-56.33182777777778,48,5,1,['2025-02-14T20:19:29.568' '2025-02-14T22:09:39.168']
363635669,4275.01,,3,4,3,3,3,4,4,34.2,93.9,74.93,0,0,1,PC,PC,12.2951,0.007,,1,spoc-s01-s65-b0A-PC,FAINT,09:50:51.16,-62:12:11.19,-4.721,1.173,-0.982,1.184,2460015.058745,0.0018345453,0.761782828714231,4.6270427e-05,2.00297966772693,0.13676164,3.793271,0.277605,3487.63538262759,255.65079,,,3748.99148907664,1995.71427234038,18.292849,689.348,,6132.7,440.6,,,,,,,,,"9,10,11,36,63,64",2021-07-12,2024-09-06,2024-09-06 00:00:00,V-shaped; found in faint-star QLP search; no stellar radius,147.71316666666667,-62.20310833333333,34,1,6,"['2025-02-13T22:16:11.912' '2025-02-14T00:16:22.639'
 '2025-02-16T23:24:04.057' '2025-02-17T01:24:14.784'
 '2025-02-20T00:31:56.203' '2025-02-20T02:32:06.930'
 '2025-02-20T18:48:54.239' '2025-02-20T20:49:04.966'
 '2025-02-23T01:39:48.349' '2025-02-23T03:39:59.075'
 '2025-02-23T19:56:46.385' '2025-02-23T21:56:57.112']"
443658196,4335.01,,5,5,5,5,5,5,5,34.8,133.8,130.71,0,0,0,EB,FP,11.5124,0.007,,1,qlp-s38-tois,SPOC,13:18:56.21,-62:58:27.91,-10.636,0.041,-4.467,0.048,2459351.741023,0.0049928,4.5006638,5.64e-05,4.588,0.523,2.293324,1.007527,2110.0,927.536,14.2378,4.97144,25501.0,3520.0,12.0,636.157,15.602,8933.0,169.165,4.45175,0.0675799,1.48,0.05,,,2.25,0.322149,"11,38",2021-07-28,2022-10-04,2022-12-14 12:09:24,TFOP FP; retired as NEB,199.73420833333336,-62.97441944444444,13,2,1,['2025-02-17T20:20:58.445' '2025-02-18T00:56:15.245']
314724818,4368.01,,5,5,5,5,5,5,5,118.3,439.9,317.0,0,0,1,EB,FP,10.0199,0.009,,1,spoc-s01-s65-b0A-PC,QLP,13:30:36.49,-61:13:04.91,-10.045,0.039,-4.541,0.053,2459337.012838,0.0008963954,4.4518603753546,8.610133e-06,2.83393576415466,0.10058974,3.870179,0.117953,3558.22118941985,108.63283,34.0312942001894,19.36191,26875.9743970222,3265.58358437044,39.36244,882.905,30.175,8353.8,221.3,4.1,1.45,3.60933995246887,0.129166,,,2.75,0.380213,"11,38,65",2021-08-06,2024-11-19,2024-11-19 00:00:00,~800 ppm secondary in SPOC s1-s65 multisector along with Rp~34 Re; retied as TFOP FP/EB,202.65204166666663,-61.21803055555556,45,3,2,"['2025-02-14T23:34:37.149' '2025-02-15T02:24:39.318'
 '2025-02-23T21:15:58.622' '2025-02-24T00:06:00.790']"
157127081,4767.01,,3,4,3,3,1,4,4,19.8,37.3,115.75,0,0,0,PC,PC,13.1935,0.006,,1,qlp-s34-faintsearch,FAINT,06:59:59.47,-36:19:09.8,10.283,0.024,-7.743,0.029,2459252.112384,0.0046021,2.7319222,2.11e-05,3.913,1.106,4.22085,0.019327,3880.0,17.801,13.2415,,2289.27,1927.0,23.0,969.091,13.762,5473.0,125.0,3.79,,2.08,,,,0.96,,"6,7,33,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,104.99779166666669,-36.319388888888895,22,1,1,['2025-02-20T18:27:08.741' '2025-02-20T22:21:55.541']
333814134,4769.01,,3,4,3,3,1,4,4,24.0,34.9,317.0,0,0,0,PC,PC,12.512,0.147,,1,qlp-s34-faintsearch,FAINT,07:45:08.57,-14:20:15.49,,,,,2459249.745957,0.0021541,2.8636452,1.09e-05,3.402,1.124,9.366762,0.31987,8590.0,294.568,,,11583.8,2890.0,25.0,1662.71,,8675.5,328.7,,,,,,,,,"7,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; no stellar radius,116.28570833333332,-14.337636111111111,68,4,1,['2025-02-20T19:35:02.849' '2025-02-20T22:59:10.049']
145163386,4778.01,,3,4,3,3,3,4,4,32.5,30.8,317.0,0,0,1,PC,PC,12.9318,0.006,,1,spoc-s61-b0A,FAINT,08:09:22.14,-34:34:02.22,-0.122,0.026,5.286,0.027,2459966.545076,0.004181814,3.8074213,2.23e-05,4.4775157444609,0.308612,9.42567,0.536297,8643.7888966217,493.82547,15.4202704659464,1.3066698,805.223586397581,1358.62271541538,13.697488,685.855,7.9765,5296.0,133.8,4.01,0.09,1.56375002861023,0.0917464,,,0.91,0.119812,"7,8,34,61",2021-12-21,2024-09-06,2024-09-06 00:00:00,found in faint-star QLP search,122.34225,-34.567283333333336,61,8,1,['2025-02-13T19:42:32.701' '2025-02-14T00:11:11.758']
65905621,4796.01,,3,4,3,3,1,4,4,22.9,26.7,317.0,0,0,0,PC,PC,13.1502,0.007,,1,qlp-s34-faintsearch,FAINT,07:14:43.72,-27:42:03.34,3.202,0.025,-11.228,0.024,2459250.341527,0.0018346,3.5775958,1.4e-05,2.779,0.257,9.520093,0.006789,8730.0,6.25319,15.3215,,665.763,1415.0,13.0,1090.77,19.325,6355.0,122.0,4.12,,1.61,,,,1.26,,"7,33,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,108.68216666666666,-27.70092777777778,132,13,1,['2025-02-17T18:04:27.906' '2025-02-17T20:51:12.306']
419092044,4801.01,,3,4,3,3,3,4,4,,,68.1,0,0,1,PC,PC,12.9613,0.006,,1,qlp-s34-faintsearch,FAINT,08:02:37.32,-32:07:37.77,0.031,2.096,2.426,2.096,2459964.586749,0.003926272,3.251269,2.19e-05,2.569,0.766,8.589489,0.116603,7880.0,107.39,,,549.047,1348.0,13.0,,,4883.7,149.4,,,,,,,,,"7,8,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; no stellar radius; Rp may be too large to be planetary if Rstar is evolved,120.6555,-32.127158333333334,90,5,1,['2025-02-18T19:55:27.048' '2025-02-18T22:29:35.448']
50575306,4802.01,,3,4,3,3,1,4,4,12.8,47.7,37.96,0,0,0,PC,PC,13.1675,0.006,,1,qlp-s34-faintsearch,FAINT,07:29:57.86,-13:37:30.2,-14.536,0.036,-21.278,0.03,2459249.153752,0.0034844,1.7131374,1.74e-05,2.608,0.329,4.188152,0.008987,3850.0,8.27739,6.86542,,1919.49,1844.0,10.0,610.318,9.6275,5843.0,122.0,4.39,,1.08,,,,1.054,,"7,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,112.49108333333334,-13.625055555555557,62,5,2,"['2025-02-15T21:32:31.142' '2025-02-16T00:08:59.942'
 '2025-02-22T18:00:11.428' '2025-02-22T20:36:40.228']"
126772538,4808.01,,5,5,5,5,5,5,5,25.5,24.9,317.0,0,0,0,PC,FP,13.4542,0.012,,1,qlp-s34-faintsearch,FAINT,07:44:49.43,-26:04:28.47,-5.905,0.03,7.343,0.032,2459251.604328,0.0038008,1.4700596,1e-05,2.18,0.404,5.180444,0.016206,4760.0,14.9262,16.1051,,2605.29,1990.0,9.0,1585.0,52.07,6308.0,122.0,3.88,,2.12,,,,1.24,,"7,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,116.20595833333331,-26.074575,123,7,1,['2025-02-23T22:31:58.276' '2025-02-24T00:42:46.276']
281225729,4810.01,,3,4,3,3,3,4,4,21.8,21.9,317.0,0,0,1,PC,PC,12.7549,0.019,,1,qlp-s34-faintsearch,FAINT,07:20:47.1,-21:40:46.3,-5.289,0.023,3.389,0.027,2459251.905341,0.0022323,2.4162514,1.21e-05,3.055,0.335,3.229435,0.0044,2970.0,4.05264,14.6399,0.832893,2303.62,1930.0,14.0,1221.9,29.87,6688.0,163.8,3.95,0.1,2.1,0.1,,,1.42,0.254632,"7,33,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,110.19625,-21.67952777777778,57,4,1,['2025-02-16T20:07:52.127' '2025-02-16T23:11:10.127']
81744640,4812.01,,3,4,3,3,3,4,4,9.4,35.4,50.96,0,0,1,PC,PC,12.9655,0.008,,1,qlp-s34-faintsearch,FAINT,07:08:19.64,-23:32:43.27,-1.629,0.021,2.882,0.031,2459250.009543,0.0042877,3.3138453,3.97e-05,3.863,0.768,3.861221,0.010532,3550.0,9.70006,8.15594,0.605736,1568.27,1753.0,14.0,807.794,12.0785,6153.0,130.1,4.24,0.08,1.36,0.06,,,1.17,0.169353,"7,33,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,107.08183333333336,-23.54535277777778,83,8,1,['2025-02-14T18:37:58.976' '2025-02-14T22:29:45.776']
52936161,4822.01,,3,4,3,3,3,4,4,31.8,40.2,317.0,0,0,1,PC,PC,12.6614,0.007,,1,qlp-s35-faintsearch,FAINT,08:23:18.26,-43:41:37.88,-11.445,0.029,8.028,0.026,2459278.328014,0.0045267,4.4712213,3.82e-05,3.771,0.617,5.595076,0.498258,5140.0,458.807,15.8899,4.0576,5650.08,2415.0,16.0,736.403,9.0185,7586.0,145.7,4.22,0.08,1.71,0.06,,,1.76,0.292697,"8,9,34,35",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,125.82608333333334,-43.69385555555555,32,4,1,['2025-02-24T21:30:46.714' '2025-02-25T01:17:02.314']
176442805,4833.01,,3,4,3,3,3,4,4,18.6,61.2,99.85,0,6,1,PC,PC,12.2709,0.007,,1,qlp-s35-faintsearch,FAINT,08:47:35.49,-21:51:33.61,-8.723,0.086,3.797,0.08,2459278.576518,0.0014531,3.6520005,1.12e-05,3.638,0.187,4.995001,0.002158,4590.0,1.98768,12.1216,0.96246,1753.41,1802.0,29.0,878.599,55.6225,7194.0,127.5,4.19,0.1,1.69,0.13,,,1.61,0.273203,"8,34,35",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,131.897875,-21.859336111111112,30,4,1,['2025-02-21T20:16:41.506' '2025-02-21T23:54:58.306']
19612445,4837.01,,3,4,3,3,3,4,4,17.0,73.2,50.13,0,0,1,PC,PC,10.5378,0.006,,1,qlp-s35-faintsearch,FAINT,09:19:28.84,-32:17:51.09,-10.1,2.5,1.2,2.4,2459991.372991,0.0021083597,4.4644761,1.36e-05,1.185,0.184,1.836446,0.003672,1690.0,3.38183,8.09695,,136.451,,15.0,353.288,,7013.0,,,,1.7,,,,,,"8,9,35,62",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,139.87016666666668,-32.297525,6,3,2,"['2025-02-17T00:32:13.969' '2025-02-17T01:43:19.969'
 '2025-02-25T22:49:55.439' '2025-02-26T00:01:01.439']"
418971787,4846.01,,5,5,5,5,5,5,5,11.8,53.1,15.58,0,0,0,PC,FP,13.0246,0.006,,1,qlp-s35-faintsearch,FAINT,08:01:59.36,-35:03:40.73,7.589,0.027,1.303,0.029,2459277.893321,0.0037196,1.0638184,7.1e-06,3.191,0.39,3.501711,0.005209,3220.0,4.79803,4.08617,,4267.44,2251.0,18.0,282.469,1.3195,4963.0,122.0,4.63,,0.73,,,,0.82,,"7,8,34,35",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,120.49733333333334,-35.06131388888888,62,5,3,"['2025-02-12T19:13:06.859' '2025-02-12T22:24:34.459'
 '2025-02-13T20:45:00.769' '2025-02-13T23:56:28.369'
 '2025-02-14T22:16:54.679' '2025-02-15T01:28:22.279']"
70780410,4854.01,,3,4,3,3,1,4,4,12.5,39.1,61.3,0,0,0,PC,PC,13.2372,0.011,,1,qlp-s36-faintsearch,FAINT,10:07:37.53,-31:46:08.23,-18.951,0.034,-6.353,0.04,2459991.881756,0.0028398158,3.9230475,3.06e-05,2.559,0.541,5.005909,0.014498,4600.0,13.353,9.13123,,336.151,1192.0,11.0,722.239,12.685,5620.0,122.0,4.23,,1.28,,,,1.0,,"9,35,36,62",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; two stars in pixel,151.906375,-31.768952777777777,41,3,3,"['2025-02-15T00:22:00.062' '2025-02-15T02:55:32.462'
 '2025-02-18T22:31:11.366' '2025-02-19T01:04:43.766'
 '2025-02-22T20:40:22.670' '2025-02-22T23:13:55.070']"
362370757,4868.01,,3,4,3,3,3,4,4,,,317.0,0,0,1,PC,PC,12.8007,0.006,,1,qlp-s36-faintsearch,FAINT,09:40:45.44,-49:48:56.4,-8.341,2.935,5.657,2.935,2460014.699711,0.0032189824,3.5164369,2.46e-05,3.119,0.608,7.23333,0.016543,6640.0,15.2363,22.1885,1.74868,227.514,1081.0,17.0,,,4395.0,134.8,,,2.57,0.16,,,,,"9,10,35,36,62,63",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,145.1893333333333,-49.815666666666665,148,14,2,"['2025-02-14T22:31:30.611' '2025-02-15T01:38:39.011'
 '2025-02-21T23:18:50.907' '2025-02-22T02:25:59.307']"
71221700,4869.01,,3,4,3,3,3,4,4,11.7,48.0,42.4,0,2,1,PC,PC,12.3918,0.01,,1,qlp-s36-faintsearch,FAINT,10:16:11.67,-29:58:34.86,,,,,2460016.892261,0.0015270386,3.0978928,1.72e-05,1.17,0.223,2.979,0.011434,2740.0,10.5312,,,133.067,946.0,9.0,536.765,,5962.0,442.3,,,,,,,,,"9,36,62,63",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; no stellar radius; possible secondary,154.04862500000002,-29.97635,8,1,2,"['2025-02-19T18:50:53.134' '2025-02-19T20:01:05.134'
 '2025-02-22T21:11:51.072' '2025-02-22T22:22:03.072']"
446135868,4870.01,,3,4,3,3,1,4,4,17.7,64.3,51.66,0,0,0,PC,PC,13.353,0.006,,1,qlp-s36-faintsearch,FAINT,09:49:43.14,-48:06:42.35,-24.055,0.037,23.033,0.037,2460015.549392,0.0031092402,1.8119168,1.64e-05,2.618,0.583,5.998949,0.021834,5510.0,20.11,8.20112,,2335.94,1936.0,9.0,643.517,9.049,6146.0,122.0,4.54,,0.96,,,,1.17,,"9,36,62,63",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; possible offset on nearby TIC 446135867 (Tmag~15.7) in SPOC s62 and s63,147.42974999999998,-48.11176388888889,105,9,2,"['2025-02-13T19:55:53.950' '2025-02-13T22:32:58.750'
 '2025-02-22T21:21:42.008' '2025-02-22T23:58:46.808']"
310822679,4872.01,,3,4,3,3,3,4,4,8.1,28.1,69.43,0,0,1,PC,PC,12.6425,0.006,,1,qlp-s36-faintsearch,FAINT,10:11:38.78,-48:12:21.29,-7.473,0.038,3.439,0.037,2459302.453868,0.0057138,1.7125104,2.38e-05,3.465,0.581,1.966963,0.005012,1810.0,4.61637,9.77984,0.779756,12427.4,2941.0,10.0,1670.56,68.065,7938.0,146.0,3.92,0.08,2.52,0.13,,,1.91,0.306928,"9,10,36",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,152.91158333333334,-48.205913888888894,72,5,3,"['2025-02-13T20:10:01.203' '2025-02-13T23:37:55.203'
 '2025-02-18T23:28:03.899' '2025-02-19T02:55:57.899'
 '2025-02-25T19:52:07.493' '2025-02-25T23:20:01.493']"
463754499,4874.01,,3,4,3,3,1,4,4,16.5,19.4,317.0,0,0,0,PC,PC,13.1088,0.011,,1,qlp-s37-faintsearch,FAINT,10:19:05.69,-58:46:29.53,-4.964,0.033,1.163,0.039,2459331.968016,0.0042755,2.2866856,2.3e-05,2.881,0.374,4.04647,0.009019,3720.0,8.30687,14.738,,5350.8,2382.0,14.0,1605.92,51.76,8277.0,122.0,3.98,,2.41,,,,2.04,,"9,10,36,37",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,154.77370833333333,-58.77486944444444,59,4,2,"['2025-02-17T23:59:19.009' '2025-02-18T02:52:10.609'
 '2025-02-24T20:37:47.916' '2025-02-24T23:30:39.516']"
80681136,4884.01,,3,4,3,3,1,4,4,18.7,50.9,87.61,0,0,0,PC,PC,13.351,0.007,,1,spoc-s01-s65-b0A-PC,FAINT,11:03:33.26,-51:27:33.25,-8.539,3.06,4.815,3.059,2460015.656298,0.0031534329,1.53008428457586,0.00016353854,3.10559445846325,0.3937829,4.562767,0.320045,4193.64569997113,294.72925,,,1479.3430207188,1581.74682487916,11.903917,1102.0,,5951.0,710.7,,,,,,,,,"10,36,37,63,64",2021-12-21,2024-09-07,2024-09-08 00:00:00,found in faint-star QLP search; no stellar radius,165.88858333333334,-51.45923611111112,60,3,2,"['2025-02-12T22:19:43.883' '2025-02-13T01:26:04.023'
 '2025-02-15T23:46:22.448' '2025-02-16T02:52:42.588']"
274911400,4887.01,,3,4,3,3,3,4,4,13.3,43.9,101.68,0,0,1,PC,PC,12.6039,0.008,,1,qlp-s37-faintsearch,FAINT,09:58:12.7,-58:56:51.15,-21.822,0.037,14.711,0.033,2459325.946083,0.0060474,5.1873583,6e-05,5.228,0.507,4.188152,0.008365,3850.0,7.70398,12.2426,0.729194,2667.28,2002.0,13.0,983.925,19.206,7868.0,146.4,4.13,0.08,1.96,0.07,,,1.88,0.294802,"9,10,36,37",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,149.55291666666668,-58.947541666666666,6,0,1,['2025-02-19T22:10:25.594' '2025-02-20T03:24:06.394']
441936163,4889.01,,3,4,3,3,3,4,4,,,25.4,0,0,3,PC,PC,12.6063,0.006,,1,qlp-s37-faintsearch,FAINT,09:43:10,-56:25:18.32,,,,,2460041.259254,0.0024811658,1.895234,6.7e-06,0.868,0.217,2.685086,0.036019,2470.0,33.1743,,,24.4753,619.0,9.0,,,3525.0,85.4,,,,,,,,,"9,10,36,37,62,63,64",2021-12-21,2024-08-22,2024-08-22 00:00:00,V-shaped; found in faint-star QLP search; no stellar radius or plx but color suggests host star is cool,145.79166666666669,-56.42175555555556,60,2,3,"['2025-02-17T00:36:35.482' '2025-02-17T01:28:40.282'
 '2025-02-18T22:05:43.699' '2025-02-18T22:57:48.499'
 '2025-02-20T19:34:51.917' '2025-02-20T20:26:56.717']"
469333534,4894.01,,3,4,3,3,1,4,4,14.0,41.6,96.67,0,0,0,PC,PC,13.4175,0.006,,1,qlp-s37-faintsearch,FAINT,09:55:13.16,-57:19:56.88,-10.074,3.588,-10.33,3.588,2459329.469535,0.0058877,3.5611222,4.79e-05,2.736,0.581,5.704216,0.025069,5240.0,23.0888,12.6024,1.19618,340.982,1197.0,10.0,1092.05,,5260.0,156.1,,,1.76,0.1,,,,,"9,10,36,37",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,148.8048333333333,-57.33246666666667,47,5,1,['2025-02-18T20:56:18.591' '2025-02-18T23:40:28.191']
358072664,4902.01,,5,5,5,5,5,5,5,10.9,32.4,65.62,0,0,0,PC,FP,12.8989,0.006,,1,qlp-s37-faintsearch,FAINT,09:15:46.4,-60:17:30.67,0.336,0.031,9.124,0.026,2459327.06697,0.0035454,4.1934945,3.46e-05,1.873,0.33,2.946339,0.009913,2710.0,9.1303,9.49438,0.749546,137.464,953.0,9.0,727.548,8.3025,5541.0,131.8,4.01,0.08,1.63,0.09,,,0.98,0.123093,"9,10,35,36,37",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,138.94333333333333,-60.29185277777778,75,4,2,"['2025-02-12T18:26:05.842' '2025-02-12T20:18:28.642'
 '2025-02-16T23:04:43.766' '2025-02-17T00:57:06.566']"
447585233,4907.01,,3,4,3,3,3,4,4,11.3,41.7,47.39,0,0,1,PC,PC,12.9489,0.006,,1,qlp-s37-faintsearch,FAINT,10:30:41.4,-53:34:08.39,,,,,2459329.17652,0.0047455,3.3405202,2.82e-05,2.693,0.608,3.425467,0.013627,3150.0,12.5508,,,361.948,1215.0,11.0,604.385,,5108.1,140.8,,,,,,,,,"9,10,36,37",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,157.6725,-53.56899722222222,46,5,1,['2025-02-18T22:59:19.055' '2025-02-19T01:40:53.855']
303327435,4910.01,,3,4,3,3,1,4,4,30.6,35.2,317.0,0,0,0,PC,PC,13.467,0.006,,1,spoc-s01-s65-b0A-PC,FAINT,10:56:03.85,-54:16:49.7,-26.163,0.035,9.192,0.034,2460018.63378,0.003264315,5.5066909541317,0.00059555937,1.9113879750242,0.17710033,17.60759,1.707432,16086.3990830054,1571.3674,14.6366493526869,1.1643915,204.560168689224,964.550605187887,11.677083,544.636,7.157,5277.0,123.0,4.38,,1.01161003112793,,,,0.9,,"10,36,37,63,64",2021-12-21,2024-09-06,2024-09-06 00:00:00,found in faint-star QLP search,164.01604166666667,-54.28047222222222,83,6,1,['2025-02-16T22:48:34.694' '2025-02-17T00:43:15.690']
440937096,4915.01,,3,4,3,3,3,4,4,,,22.4,0,0,1,PC,PC,11.7211,0.041,,1,qlp-s37-faintsearch,FAINT,09:39:21.76,-55:17:38.91,-7.607,0.05,5.045,0.048,2459991.530389,0.0020879651,3.3362143,1.61e-05,2.121,0.318,2.315085,0.004263,2130.0,3.92655,,,,,17.0,2147.14,136.93,,,,,,,,,,,"9,10,36,37,62,63",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; no stellar radius; Gaia parallax of 0.47 mas suggest host is possibly a giant,144.8406666666667,-55.29414166666667,49,5,1,['2025-02-18T22:52:49.224' '2025-02-19T01:00:04.824']
454069765,4916.01,,5,5,5,5,5,5,5,11.5,37.1,61.14,0,0,0,KP,KP,12.1137,0.006,,1,qlp-s37-faintsearch,FAINT,11:44:57.66,-38:08:22.98,-21.126,0.046,-0.988,0.037,2459326.617962,0.0036295,4.1197036,0.0007363,4.547,0.456,2.924566,0.002989,2690.0,2.75282,9.06392,0.541736,1047.58,1584.0,20.0,647.595,14.7305,5848.8,105.9,3.96,0.07,1.79,0.09,0.412489,0.0671756,1.06,0.133559,"10,36,37",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; NGTS-13 b,176.24025,-38.139716666666665,18,3,1,['2025-02-24T20:12:42.661' '2025-02-25T00:45:31.861']
307099276,4924.01,,3,4,3,3,1,4,4,18.6,64.5,116.54,0,0,0,PC,PC,13.0029,0.011,,1,qlp-s38-faintsearch,FAINT,11:58:05.88,-60:46:26.22,-6.792,0.067,-0.833,0.056,2459359.002207,0.0037141,3.1467665,2.63e-05,3.359,0.283,6.129967,0.010228,5630.0,9.41992,,,3523.36,2146.0,12.0,1196.03,59.61,8232.0,123.0,,,,,,,,,"10,11,37,38",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,179.5245,-60.77395,75,5,1,['2025-02-14T23:34:15.370' '2025-02-15T02:55:47.770']
399847887,4925.01,,3,4,3,3,1,4,4,17.8,48.9,109.44,0,0,0,PC,PC,13.484,0.006,,1,qlp-s38-faintsearch,FAINT,11:00:28.18,-67:52:20.46,-5.332,0.031,-0.49,0.03,2459353.6013,0.0045925,3.9511085,2.83e-05,2.727,0.367,8.21747,0.019199,7540.0,17.6829,12.8323,,388.353,1236.0,10.0,883.572,13.9605,5933.0,122.0,4.19,,1.38,,,,1.08,,"10,11,37,38",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,165.11741666666666,-67.87235,78,1,1,['2025-02-22T00:43:33.211' '2025-02-22T03:27:10.411']
