TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments,RA (deg),Dec (deg),Mookodi Comp,SHOC Comp
314724818,4368.01,,5,5,5,5,5,5,5,118.3,439.9,317.0,0,0,1,EB,FP,10.0199,0.009,,1,spoc-s01-s65-b0A-PC,QLP,13:30:36.49,-61:13:04.91,-10.045,0.039,-4.541,0.053,2459337.012838,0.0008963954,4.4518603753546,8.610133e-06,2.83393576415466,0.10058974,3.870179,0.117953,3558.22118941985,108.63283,34.0312942001894,19.36191,26875.9743970222,3265.58358437044,39.36244,882.905,30.175,8353.8,221.3,4.1,1.45,3.60933995246887,0.129166,,,2.75,0.380213,"11,38,65",2021-08-06,2024-11-19,2024-11-19 00:00:00,~800 ppm secondary in SPOC s1-s65 multisector along with Rp~34 Re; retied as TFOP FP/EB,202.65204166666666,-61.21803055555556,45,3
394918211,4377.01,TIC 394918211.01,3,5,5,3,4,4,4,30.2,45.8,126.64,0,6,3,PC,CP,10.7934,0.006,,1,spoc-s01-s39-b0A,CTOI,10:59:43.79,-82:13:16.86,-16.228,0.042,12.839,0.036,2459363.904851,0.0040667923,4.37716022976658,0.000489777,8.41255829257333,0.22227994,1.69743,0.051667,1562.16904336149,47.5855,13.9426479637234,0.7987437,431.095393285879,1162.15243114216,20.717003,455.82,4.8585,4913.0,122.0,,,3.41348004341125,,,,,,"11,12,13,38,39",2021-08-13,2022-03-21,2023-11-14 12:02:47,CTOI from Samuel Grunblatt; evolved star,164.93245833333333,-82.22135,10,1
313554509,4388.01,,3,4,3,3,3,4,4,10.4,49.0,28.05,0,0,1,PC,PC,12.0996,0.006,,1,spoc-s01-s69-b0A-PC,SPOC,20:10:19.69,-78:43:34.16,-2.755,0.112,-32.92,0.144,2459364.302212,0.0010778361,4.4742338802565,1.0761581e-05,2.78632019051957,0.32743493,3.329097,0.135724,3061.51571395975,124.99869,5.74492015196653,1.5810933,277.807825902691,1041.25204773061,23.02071,284.225,5.731,5225.05,115.648,4.35079,0.0820206,1.04312002658844,0.0625251,0.259077,0.0707248,0.89,0.10724,"39,66,67",2021-08-13,2024-12-05,2024-12-13 12:15:41,,302.58204166666667,-78.72615555555556,10,0
1234810324,4415.01,,3,4,3,3,3,4,4,,,317.0,0,0,1,PC,PC,10.0209,0.007,,1,qlp-s66-ffi,QLP,16:28:23.61,-49:30:50.95,4.882,0.116,-1.123,0.061,2460121.396626,0.0009841,1.830108,3.4e-06,1.936,0.142,3.687988,0.146866,3391.0,135.259,,,,,36.0,455.557,13.5835,,,,,,,,,,,"39,66",2021-08-27,2023-10-16,2023-10-16 00:00:00,no stellar information; crowded field; multiple star system,247.09837499999998,-49.51415277777778,17,1
106940971,4425.01,,3,4,3,3,3,4,4,68.8,221.1,84.85,0,0,1,PC,PC,9.3777,0.006,,1,spoc-s66-b0A,QLP,17:39:21.95,-35:23:30.55,2.115,0.084,-19.12,0.065,2460100.181,0.0006189447,5.412802,1.24e-05,4.58984311756457,0.04725948,5.745906,0.073076,5278.19575664421,67.30291,11.0171043720022,0.49411255,776.579948488615,1346.37578698898,68.06808,175.367,1.526,6468.0,134.0,4.22,0.09,1.47363996505737,0.06358,,,1.32,0.207078,"12,39,66",2021-08-27,2024-07-16,2024-08-16 12:14:51,,264.8414583333333,-35.391819444444444,8,0
319610598,4509.01,,3,5,5,3,3,4,4,,,78.04,0,0,1,PC,PC,11.4003,0.006,,1,spoc-s01-s36-b0H,SPOC,06:43:48.82,-52:38:18.17,-0.11,0.038,-6.068,0.049,2459231.763893,0.0046747755,0.0,0.0,6.45677093051225,0.4512109,3.455551,0.432705,3177.62049851249,398.45673,10.4883207069409,1.2455252,18.6516855158276,530.028558684463,7.823683,629.031,8.456,6930.0,130.941,4.10087,0.0830529,1.81171000003815,0.074186,,,1.51,0.248738,"29,32,33,34,61,62,66,69",2021-10-21,2024-04-22,2024-04-23 00:00:00,still a single transit as of s69,100.95341666666667,-52.63838055555556,4,0
398572544,4518.01,,5,5,5,5,5,5,5,67.0,75.9,317.0,0,0,0,KP,KP,11.6238,0.008,,1,qlp-s70-ffi-k2,SPOC/QLP,23:34:27.9,-01:34:47.95,22.318,0.068,10.78,0.05,2460229.806391,0.0003378,3.408833,5e-07,3.163,0.004,17.547563,0.030643,16032.0,28.2232,14.2632,0.763399,695.65,1430.0,355.0,348.494,5.5665,6134.0,146.8,4.41,0.09,1.11,0.06,-0.12,0.03,1.16,0.151726,"42,70",2021-10-21,2023-12-14,2024-01-05 12:15:24,WASP-28 b,353.61625000000004,-1.579986111111111,6,1
439842788,4521.01,,5,5,5,5,5,5,5,84.8,236.9,98.19,0,0,1,KP,KP,11.4825,0.006,,1,spoc-s14-s55-b0A-KP,SPOC,22:19:11.28,-01:50:03.95,-57.586,0.091,-56.075,0.098,2459450.367505,0.00033975494,3.07171816382087,4.2719375e-06,1.59834261563328,0.028929517,15.559495,0.431648,14228.626608717,397.48376,12.0054948623187,0.9131838,279.773616774372,1043.08917615399,73.11146,176.818,2.396,5082.0,130.016,4.5108,0.0861456,0.848393976688385,0.055201,,,0.851,0.0985124,"42,55",2021-10-21,2023-03-15,2023-03-24 12:12:10,WASP-177 b,334.797,-1.8344305555555558,3,0
427332229,4523.01,,5,5,5,5,5,5,5,80.8,244.3,104.12,0,0,0,KP,KP,11.021,0.007,,1,qlp-s43-tois,SPOC,00:15:50.81,01:12:01.84,1.896,0.09,16.589,0.062,2459498.195167,0.0003988,2.7186256,4.15e-05,2.129,0.053,14.383138,0.000805,13160.0,0.741095,12.4543,0.65872,616.33,1388.0,161.0,275.994,3.3055,6427.0,155.74,4.52834,0.0966261,1.03,0.05,0.28,0.1,1.3,0.20889,"42,43",2021-10-21,2022-09-20,2022-12-14 12:09:24,WASP-32 b,3.961708333333333,1.200511111111111,5,0
36592530,4525.01,,5,5,5,5,5,5,5,79.4,205.1,116.8,0,0,4,KP,KP,10.931,0.007,,1,qlp-s70-ffi-k2-onlytess,SPOC/QLP,22:49:32.62,-10:40:31.69,45.787,0.078,15.52,0.065,2460229.465961,0.0003703,2.4841975,2e-06,1.511,0.197,11.307996,0.314992,10361.0,290.076,13.3413,0.68144,383.047,1232.0,73.0,294.001,4.349,6089.0,123.4,4.28,0.08,1.28,0.06,,,1.14,0.147084,"42,70",2021-10-21,2023-12-14,2024-01-05 12:15:24,WASP-75 b,342.3859166666667,-10.675469444444444,5,2
262662119,4531.01,,5,5,5,5,5,5,5,35.9,103.4,115.71,0,0,3,KP,KP,12.1796,0.008,,1,spoc-s01-s72-b0A-KP,SPOC/QLP,23:16:15.23,00:18:24.08,-0.127,0.065,-10.564,0.054,2459450.126596,0.00053167134,4.53346998242052,5.00116e-06,3.60525133014906,0.07333818,13.030565,0.166424,11929.8619691848,153.27051,13.2217030421224,0.7488764,501.402084267973,1206.88609404131,79.42073,453.099,9.8425,5846.0,131.9,4.31,0.08,1.19710004329681,0.0636783,,,1.06,0.12834,"42,70",2021-10-21,2024-11-26,2024-12-13 12:15:41,WASP-151 b; detected with combined QLP + K2 data,349.0634583333333,0.3066888888888889,8,0
437704321,4534.01,,5,5,5,5,5,5,5,13.0,60.0,20.21,0,3,7,KP,KP,12.3071,0.006,,1,qlp,SPOC/QLP,22:15:00.45,-17:15:02.88,-12.59,0.049,-22.096,0.048,2459470.846025,0.0028798,2.849282,3.3e-06,1.907,0.07,4.362555,0.001084,4010.0,0.997955,4.75272,0.44965,115.305,912.0,47.0,159.522,0.7275,4279.0,130.7,4.53,0.11,0.74,0.07,,,0.669,0.082246,42,2021-10-21,2021-10-21,2022-12-14 12:09:24,K2-55 b; detected with combined QLP + K2 data,333.751875,-17.2508,10,1
262715204,4538.01,,5,5,5,5,5,5,5,5.0,53.1,12.77,0,0,3,KP,KP,11.2451,0.006,,1,qlp-s70-ffi-k2,SPOC/QLP,23:17:32.24,01:18:00.55,15.023,0.076,-33.874,0.057,2460228.758602,0.0022492,7.1385672,7.3e-06,2.464,0.331,2.243275,0.079606,2064.0,73.3176,3.60516,0.245269,63.7967,787.0,30.0,154.961,1.1525,5144.5,136.4,4.6,0.09,0.77,0.05,0.099,0.022,0.868,0.108059,"42,70",2021-10-21,2023-12-14,2024-01-05 12:15:24,K2-285 c; multi; detected with combined QLP + K2 data,349.38433333333336,1.3001527777777777,3,2
102264230,4539.01,,5,5,5,5,5,5,5,54.8,159.6,100.58,0,0,5,KP,KP,11.29,0.006,,1,qlp,SPOC/QLP,22:04:48.74,-12:01:08.64,15.024,0.09,-41.309,0.092,2459470.147334,0.0011402,4.1591488,1.8e-06,3.54,0.032,13.987133,6.7e-05,12800.0,0.0613901,12.1616,0.657021,417.295,1259.0,88.0,264.78,4.802,5576.0,118.2,4.34,0.08,1.11,0.06,0.36,0.05,0.984,0.127092,42,2021-10-21,2021-10-21,2022-12-14 12:09:24,WASP-47 b; multi; detected with combined QLP + K2 data,331.2030833333333,-12.019066666666667,10,1
206284139,4547.01,,5,5,5,5,5,5,5,45.4,100.6,129.29,0,2,3,KP,KP,12.1112,0.01,,1,qlp,QLP,22:34:25.5,-13:43:54.5,8.479,0.096,-21.602,0.075,2459468.229719,0.0149895,3.0026215,1.86e-05,3.595,0.166,5.485947,0.153128,5040.0,141.026,14.0672,2.02594,4289.27,2254.0,49.0,491.87,11.2195,5630.0,105.1,4.11,0.07,1.45,0.07,0.18,0.1,1.0,0.125187,42,2021-10-21,2021-10-21,2022-12-14 12:09:24,K2-60 b; detected with combined QLP + K2 data,338.60625,-13.731805555555555,4,2
9030119,4549.01,,3,4,3,3,4,4,4,4.4,26.3,17.01,0,0,3,KP,PC,12.8466,0.007,,1,qlp-s70-ffi-k2,QLP,23:42:48.57,-09:35:19.36,26.674,0.044,-30.385,0.033,2460231.218276,0.005736,3.3129214,7.8e-06,2.097,0.189,1.972402,0.068353,1815.0,62.9537,4.28877,0.247037,260.965,1119.0,30.0,456.122,5.6075,5512.0,126.5,4.44,0.08,0.98,0.05,,,0.97,0.120316,"2,29,42,70",2021-10-21,2023-12-14,2024-01-05 12:15:24,K2-390 b; detected with combined QLP + K2 data,355.702375,-9.588711111111111,7,1
292202337,4630.01,TIC 292202337.01,3,4,3,3,4,4,4,0.0,26.9,18.88,0,3,7,PC,PC,9.046,0.006,,1,spoc,SPOC,15:23:32.93,-25:22:14.21,-21.417,0.091,29.471,0.076,2458619.207165,0.0011860324,721.562219056956,0.0017129949,4.59334133522563,0.15292706,2.367238,0.087614,2177.93199104436,80.69187,4.55212379188349,0.40981224,0.347009315468831,195.751470395417,26.765064,85.3751,0.6195,6294.0,196.0,4.53886,0.279601,0.968886017799377,0.0494145,,,1.01,0.12877,"11,38",2021-11-19,2021-11-18,2022-12-14 12:09:24,two transits separated by 2 years; period likely shorter than ~721 days,230.88720833333332,-25.37061388888889,4,1
89062142,4674.01,,3,4,3,3,1,4,4,17.6,44.3,111.48,0,0,0,PC,PC,13.1662,0.007,,1,qlp-s31-faintsearch,FAINT,03:37:49.69,-24:36:45.46,10.518,0.031,-5.765,0.031,2459161.883903,0.0026232,4.2430633,2.22e-05,3.582,0.286,7.922134,0.00638,7270.0,5.87641,12.965,,459.164,1289.0,20.0,860.97,17.4005,5595.0,122.0,4.07,,1.53,,,,0.99,,"4,31",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,54.45704166666667,-24.612627777777778,8,0
100974694,4677.01,,3,4,3,3,3,4,4,8.0,41.2,28.85,0,0,1,PC,PC,12.4969,0.006,,1,qlp-s31-faintsearch,FAINT,03:37:29.18,-43:42:16.23,5.93,0.036,-12.431,0.047,2459166.440518,0.0023526,4.0589926,1.87e-05,0.789,0.286,2.652434,0.065424,2440.0,60.256,5.84962,0.899575,28.012,640.0,10.0,408.611,3.435,5556.0,136.2,4.44,0.08,0.99,0.05,,,0.98,0.126356,"3,4,30,31",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,54.371583333333334,-43.70450833333334,12,4
449197624,4682.01,TIC 449197624.01,5,5,5,5,5,5,5,20.7,24.1,317.0,0,2,3,PC,FP,12.2624,0.008,,1,qlp-s32-faintsearch,FAINT,05:18:44.21,00:17:32.63,3.381,0.056,-5.674,0.047,2459187.795987,0.0019212,6.7934811,2.65e-05,1.824,0.541,5.878863,0.026159,5400.0,24.0931,15.1938,1.28426,111.068,904.0,19.0,816.554,20.548,6121.0,128.9,3.94,0.08,1.92,0.1,,,1.16,0.151006,"5,32",2021-12-21,2024-08-22,2024-08-22 00:00:00,potential slight offset to E but star seems isolated; found in faint-star QLP search,79.68420833333333,0.2923972222222222,5,2
250189842,4697.01,,3,4,3,3,1,4,4,11.9,24.2,126.22,0,0,0,PC,PC,13.5473,0.007,,1,qlp-s32-faintsearch,FAINT,04:19:23.35,-04:32:52.39,4.02,0.035,-1.74,0.02,2459195.473718,0.0078865,5.0274739,9.84e-05,6.229,1.056,4.427963,0.013258,4070.0,12.2109,13.8852,,861.273,1509.0,12.0,1206.44,36.675,5178.0,122.0,,,2.12,,,,,,"5,32",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,64.84729166666666,-4.547886111111111,8,1
37117064,4706.01,TIC 37117064.01,3,4,3,3,3,4,4,0.1,32.0,106.06,0,7,1,PC,PC,11.4558,0.006,,1,qlp-s33-faintsearch,FAINT,06:01:57.19,-29:08:11.12,25.37,2.0,-27.01,2.0,2458483.114646,0.0011867,735.982363,9.53e-05,5.289,0.377,9.925429,0.082876,9100.0,76.3286,12.541,,0.0728708,,50.0,217.627,,5309.0,35.1,4.41,2.0,1.01,,,,,,"6,33",2021-12-21,2024-08-22,2024-08-22 00:00:00,period may be several times shorter than max period of ~736 days; found in faint-star QLP search,90.48829166666667,-29.136422222222222,11,2
268372005,4715.01,,5,5,5,5,5,5,5,23.2,70.1,111.6,0,2,1,PC,FP,11.907,0.008,,1,qlp-s33-faintsearch,FAINT,07:00:00.46,-02:20:22.22,-3.207,0.066,-0.582,0.058,2459214.764692,0.0020006,6.4274159,3.42e-05,1.277,0.196,4.28625,0.018898,3940.0,17.406,12.9491,1.05624,41.0821,705.0,11.0,583.6,14.2765,6227.0,148.7,4.12,0.09,1.58,0.09,0.132,0.019,1.2,0.17028,"7,33",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,105.00191666666667,-2.3395055555555557,44,4
268689126,4716.01,,3,4,3,3,3,4,4,11.1,15.6,317.0,0,0,1,PC,PC,12.9871,0.016,,1,qlp-s33-faintsearch,FAINT,07:00:58.4,-02:15:32.92,-0.431,0.05,-1.891,0.048,2459218.398096,0.006439,5.2376102,8.49e-05,6.518,0.635,4.166353,0.00775,3830.0,7.13816,16.2444,1.48178,3686.59,2170.0,10.0,2046.79,144.535,7666.0,178.1,3.87,0.09,2.59,0.2,,,1.8,0.294916,"7,33",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,105.24333333333333,-2.2591444444444444,64,3
124322274,4720.01,,3,4,3,3,1,4,4,21.8,25.2,317.0,0,0,0,PC,PC,13.3224,0.011,,1,qlp-s33-faintsearch,FAINT,06:56:43.78,-07:49:27.94,-4.163,0.051,2.15,0.051,2459225.607183,0.0027024,3.7810832,2.35e-05,3.069,0.311,8.753655,0.012804,8030.0,11.793,15.3456,,702.278,1434.0,15.0,1113.96,33.535,6364.0,122.0,4.14,,1.59,,,,1.27,,"6,7,33",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,104.18241666666667,-7.824427777777777,56,6
160180298,4746.01,,3,4,3,3,3,4,4,5.2,44.3,17.96,0,0,1,PC,PC,11.9046,0.006,,1,qlp-s33-faintsearch,FAINT,05:16:31.13,-41:26:50.7,52.876,0.032,43.429,0.044,2459213.185298,0.0020748,7.5395871,4.5e-05,2.44,0.236,3.174987,0.004284,2920.0,3.94601,4.39334,0.315644,55.2646,759.0,20.0,218.705,0.9425,5223.0,135.1,4.6,0.09,0.78,0.05,,,0.89,0.109551,"5,31,33",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,79.12970833333333,-41.44741666666666,12,2
237700098,4752.01,,3,4,3,3,3,4,4,12.4,48.4,71.3,0,0,1,PC,PC,13.3596,0.017,,1,qlp-s33-faintsearch,FAINT,06:55:19.85,01:06:19.08,11.16,0.06,-3.877,0.049,2459218.934935,0.0051612,5.0467874,6.9e-05,4.516,1.071,7.834643,0.026804,7190.0,24.6873,9.9097,,995.585,1564.0,11.0,746.986,22.5215,6252.0,122.0,4.45,,1.08,,,,1.21,,"6,33",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,103.83270833333334,1.1053000000000002,51,4
21747057,4765.01,,3,4,3,3,1,4,4,6.9,38.0,79.72,0,0,0,PC,PC,13.0513,0.006,,1,qlp-s33-faintsearch,FAINT,05:53:43.75,-38:01:52.4,7.654,1.241,10.548,1.241,2459206.230052,0.0026124,16.3734954,0.0001018,5.022,0.298,8.512886,0.004815,7810.0,4.43435,,,67.779,799.0,24.0,600.635,,5809.3,263.3,,,,,,,,,"5,6,32,33",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; no stellar radius; Rp be too large to be planetary depending on Rstar,88.43229166666666,-38.03122222222222,20,1
157127081,4767.01,,3,4,3,3,1,4,4,19.8,37.3,115.75,0,0,0,PC,PC,13.1935,0.006,,1,qlp-s34-faintsearch,FAINT,06:59:59.47,-36:19:09.8,10.283,0.024,-7.743,0.029,2459252.112384,0.0046021,2.7319222,2.11e-05,3.913,1.106,4.22085,0.019327,3880.0,17.801,13.2415,,2289.27,1927.0,23.0,969.091,13.762,5473.0,125.0,3.79,,2.08,,,,0.96,,"6,7,33,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,104.99779166666667,-36.319388888888895,22,1
333814134,4769.01,,3,4,3,3,1,4,4,24.0,34.9,317.0,0,0,0,PC,PC,12.512,0.147,,1,qlp-s34-faintsearch,FAINT,07:45:08.57,-14:20:15.49,,,,,2459249.745957,0.0021541,2.8636452,1.09e-05,3.402,1.124,9.366762,0.31987,8590.0,294.568,,,11583.8,2890.0,25.0,1662.71,,8675.5,328.7,,,,,,,,,"7,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; no stellar radius,116.28570833333333,-14.337636111111111,68,4
148129139,4774.01,,3,4,3,3,3,4,4,2.6,19.5,18.88,0,0,1,PC,PC,12.5447,0.006,,1,qlp-s34-faintsearch,FAINT,06:42:49.88,-41:24:34.54,3.974,0.026,16.939,0.029,2459243.036813,0.0071986,8.6000244,0.000193,3.974,0.738,1.760319,0.008389,1620.0,7.72661,4.55822,0.424835,180.356,1020.0,11.0,469.594,3.533,5700.8,129.4,4.33,0.08,1.14,0.06,0.34878,0.0793574,1.02,0.126622,"6,7,33,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,100.70783333333334,-41.409594444444444,22,2
196286578,4776.01,,3,4,4,3,4,4,4,15.4,71.1,72.63,0,9,4,PC,PC,11.6309,0.006,,1,qlp-s34-faintsearch,FAINT,08:22:13.07,-25:04:03.13,20.178,0.042,-26.068,0.041,2459245.97102,0.0027326,10.4137997,4.65e-05,3.774,0.303,7.320773,0.003746,6720.0,3.44993,10.0431,0.519066,118.725,919.0,13.0,385.641,4.5625,6079.0,128.0,4.33,0.08,1.2,0.05,,,1.138,0.153033,"7,8,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,125.55445833333333,-25.06753611111111,31,3
145163386,4778.01,,3,4,3,3,3,4,4,32.5,30.8,317.0,0,0,1,PC,PC,12.9318,0.006,,1,spoc-s61-b0A,FAINT,08:09:22.14,-34:34:02.22,-0.122,0.026,5.286,0.027,2459966.545076,0.004181814,3.8074213,2.23e-05,4.4775157444609,0.308612,9.42567,0.536297,8643.7888966217,493.82547,15.4202704659464,1.3066698,805.223586397581,1358.62271541538,13.697488,685.855,7.9765,5296.0,133.8,4.01,0.09,1.56375002861023,0.0917464,,,0.91,0.119812,"7,8,34,61",2021-12-21,2024-09-06,2024-09-06 00:00:00,found in faint-star QLP search,122.34225,-34.567283333333336,61,8
423128096,4782.01,,3,5,5,3,3,4,4,27.8,32.9,317.0,0,1,1,PC,APC,12.2563,0.006,,1,qlp-s34-faintsearch,FAINT,07:32:17.81,-19:15:39.77,-3.526,1.094,2.175,1.094,2459247.428982,0.0024553,3.7244324,1.51e-05,2.913,0.984,7.189611,0.400766,6600.0,369.051,,,3666.29,2167.0,19.0,814.057,,7759.0,431.7,,,,,,,,,"7,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,star marker in diffimage does not look accurate; found in faint-star QLP search; no stellar radius; Rp may be too large depending on Rstar,113.07420833333333,-19.26104722222222,59,2
218988652,4783.01,,3,5,5,3,3,4,4,24.6,53.1,317.0,0,2,1,PC,APC,12.6847,0.007,,1,qlp-s34-faintsearch,FAINT,08:19:18.07,-21:57:25.05,-1.038,0.042,0.786,0.036,2459252.171087,0.0014873,6.7519508,1.92e-05,1.603,0.313,12.064163,0.020867,11050.0,19.2193,19.5004,1.33286,209.336,1059.0,22.0,1349.57,61.78,8297.0,129.6,4.29,0.08,1.69,0.09,,,2.04,0.303586,"7,8,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,124.82529166666667,-21.956958333333333,62,5
127012328,4786.01,,3,4,3,3,3,4,4,12.0,48.3,82.9,0,1,1,PC,PC,11.9623,0.011,,1,qlp-s34-faintsearch,FAINT,07:46:21.83,-25:09:23.13,-5.114,0.047,1.892,0.052,2459245.419299,0.0042352,5.6984189,4.95e-05,4.475,0.491,4.385447,0.005673,4031.0,5.22457,10.8479,0.661949,1406.27,1706.0,11.0,885.636,27.872,7528.0,146.5,4.2,0.08,1.74,0.08,,,1.74,0.273815,"7,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,116.59095833333333,-25.156425,35,4
265350422,4792.01,,3,5,5,3,4,4,4,27.1,120.0,75.21,0,2,4,PC,APC,11.0783,0.006,,1,qlp-s34-faintsearch,FAINT,08:54:20.74,01:34:31.81,-21.66,0.076,0.105,0.049,2459235.815084,0.0009986,8.4481666,1.88e-05,1.255,0.281,8.069792,0.018302,7405.0,16.8564,10.2494,0.732487,22.9265,609.0,10.0,243.539,2.641,5826.1,136.1,4.42,0.08,1.05,0.06,0.022,0.02,1.049,0.12636,"8,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,133.58641666666668,1.5755027777777777,9,0
65949719,4793.01,,3,4,3,3,1,4,4,22.7,27.7,317.0,0,0,0,PC,PC,13.2584,0.006,,1,qlp-s34-faintsearch,FAINT,07:38:13.07,-04:00:24.89,-2.901,0.038,0.326,0.029,2459248.821949,0.0028928,3.4658629,2.28e-05,3.301,0.281,10.451496,0.012476,9580.0,11.4904,15.0462,,1145.52,1620.0,18.0,1174.05,29.83,6688.0,122.0,4.24,,1.49,,,,1.42,,"7,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,114.55445833333333,-4.006913888888889,43,0
65905621,4796.01,,3,4,3,3,1,4,4,22.9,26.7,317.0,0,0,0,PC,PC,13.1502,0.007,,1,qlp-s34-faintsearch,FAINT,07:14:43.72,-27:42:03.34,3.202,0.025,-11.228,0.024,2459250.341527,0.0018346,3.5775958,1.4e-05,2.779,0.257,9.520093,0.006789,8730.0,6.25319,15.3215,,665.763,1415.0,13.0,1090.77,19.325,6355.0,122.0,4.12,,1.61,,,,1.26,,"7,33,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,108.68216666666666,-27.70092777777778,132,13
65805840,4799.01,,3,4,3,3,1,4,4,16.9,51.7,110.8,0,0,0,PC,PC,13.0983,0.012,,1,qlp-s34-faintsearch,FAINT,07:14:21.03,-25:38:46.78,-2.348,0.022,0.978,0.024,2459250.007806,0.0028725,4.0234634,2.51e-05,3.204,0.311,8.23935,0.010679,7560.0,9.83588,12.891,,832.08,1496.0,13.0,1008.83,16.6475,6678.0,122.0,4.26,,1.45,,,,1.41,,"7,33,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,108.587625,-25.646327777777778,102,6
419092044,4801.01,,3,4,3,3,3,4,4,,,68.1,0,0,1,PC,PC,12.9613,0.006,,1,qlp-s34-faintsearch,FAINT,08:02:37.32,-32:07:37.77,0.031,2.096,2.426,2.096,2459964.586749,0.003926272,3.251269,2.19e-05,2.569,0.766,8.589489,0.116603,7880.0,107.39,,,549.047,1348.0,13.0,,,4883.7,149.4,,,,,,,,,"7,8,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; no stellar radius; Rp may be too large to be planetary if Rstar is evolved,120.65549999999999,-32.127158333333334,90,5
50575306,4802.01,,3,4,3,3,1,4,4,12.8,47.7,37.96,0,0,0,PC,PC,13.1675,0.006,,1,qlp-s34-faintsearch,FAINT,07:29:57.86,-13:37:30.2,-14.536,0.036,-21.278,0.03,2459249.153752,0.0034844,1.7131374,1.74e-05,2.608,0.329,4.188152,0.008987,3850.0,8.27739,6.86542,,1919.49,1844.0,10.0,610.318,9.6275,5843.0,122.0,4.39,,1.08,,,,1.054,,"7,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,112.49108333333334,-13.625055555555557,62,5
7976072,4805.01,,3,4,3,3,3,4,4,7.2,30.6,66.6,0,0,2,PC,PC,13.2933,0.007,,1,qlp-s34-faintsearch,FAINT,08:53:56.23,-04:55:33,3.371,0.045,-20.549,0.052,2459239.289015,0.0047356,8.9981735,8.25e-05,4.547,0.488,7.058465,0.010583,6480.0,9.74735,9.52189,,155.205,983.0,11.0,695.316,13.713,5444.0,122.0,4.24,,1.22,,,,0.95,,"8,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,133.48429166666668,-4.925833333333333,9,1
96317115,4806.01,,3,4,3,3,3,4,4,4.5,31.5,21.85,0,0,1,PC,PC,11.7503,0.008,,1,qlp-s34-faintsearch,FAINT,06:55:09.51,-31:06:23.76,3.1,0.035,13.368,0.04,2459248.293164,0.0035021,8.4476983,8.1e-05,3.79,0.522,2.173647,0.003125,2000.0,2.87847,4.97976,0.321895,189.537,1033.0,17.0,349.88,2.867,5902.0,129.4,4.36,0.08,1.13,0.06,,,1.07,0.134183,"6,33,34",2021-12-21,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,103.789625,-31.1066,33,3
