source_id,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_rp_mean_flux_over_error,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error
6307850246652785920,33.10111442601867,0.027682567,13.853191,2.994237,973.1575,1159.7848,379.76724
4197464567677186176,33.10145230619633,0.03975385,14.9831915,3.299796,1005.5525,1367.8396,130.22838
5867916128047670016,33.10299205304444,0.017796556,12.863193,2.402854,3026.3132,4086.984,1198.7384
2456361654225919488,33.10312167374006,0.06574937,11.723353,,,516.8337,
1747786539668366848,33.104548783790065,0.015756063,8.614945,1.1684623,3036.1055,6061.1514,2888.5085
4213036572895389184,33.10510741026851,0.018059807,13.515429,2.7528267,1290.233,1780.832,575.2875
5100952822887427456,33.10578734691091,0.015814586,13.318408,2.7737522,1441.6378,2972.0393,709.91345
6161806515182527616,33.10876268980465,0.026682662,7.124454,0.8311367,2908.2615,5480.424,2363.9077
2914958642685255168,33.11547569349779,0.018075034,14.3370495,2.9939346,988.3454,1762.77,394.77963
167544754369569536,33.11568003393031,0.034376886,14.682457,3.1725912,1292.934,1910.6357,285.34018
3318883274444631296,33.11672250921038,0.023219207,8.194011,1.0835619,2188.1978,5019.6465,1613.3177
3877491767544828288,33.11855066522928,0.020860637,12.22031,2.414959,1175.8599,1608.8268,436.21756
4609272869578837504,33.121097244627464,0.1919673,19.012236,3.7701645,78.92707,384.1628,5.354091
1767203532760428928,33.121456719723625,0.018254336,12.31402,2.5165806,1863.9823,2372.5732,913.9181
5428329730004268928,33.122248181372846,0.014995235,9.638261,1.5874653,1797.6128,3403.3926,1234.8627
4367725901718292352,33.12279750030711,0.061443064,15.791716,3.7951107,461.4279,1022.05457,85.78797
2947463298779960960,33.12306518410803,0.016169868,6.823176,0.73830605,2003.5837,5471.823,2950.1445
971347127898766848,33.124455516802165,0.17396276,17.716906,4.4264984,184.76488,608.7308,6.4101405
2097219065920129152,33.12566645050349,0.013438891,7.0142074,0.7393093,3219.9558,6075.959,3233.415
5502470211374309376,33.12595207865291,0.08118499,14.854988,3.3756914,47.646763,1135.7363,57.30298
257134507991047936,33.12635020607922,0.018326659,6.5710397,0.8263583,2559.284,9386.131,2640.5547
4762399307062725760,33.12675793767153,0.017436309,12.509727,2.581521,978.4754,1354.5537,492.3776
2394193308286591872,33.13126261538538,0.0196511,13.396579,2.7280588,982.9733,1586.678,346.21716
4706804739282593024,33.1329729733531,0.12954336,18.208563,4.647562,194.42029,630.7529,6.094145
1166216253750406144,33.13733759982472,0.023973519,7.0722537,0.818315,1050.2739,5874.351,2420.5427
6395705074002990592,33.13753929409018,0.017305315,6.5454035,0.68652105,2165.5776,5293.292,1601.4502
2456361654226797440,33.139744651600594,0.02429135,9.776819,1.8462362,306.4039,1605.5803,309.6568
4470233817461336704,33.14024103308712,0.022916501,14.601588,0.12628174,867.52136,1631.3011,764.71783
670354617206208896,33.142991500054926,0.023130339,11.7890835,2.2333832,1285.196,2027.6597,881.18353
2566627311688927744,33.14362354733416,0.042014446,14.742723,3.2014027,828.1302,1396.267,213.47188
5811115048126524032,33.144317100808244,0.021880474,14.613739,3.121809,1512.9552,2569.8257,418.9087
1351604325194540544,33.14700060351918,0.013562303,8.873193,1.2986193,3539.8633,8125.626,2470.2107
4076014471814188160,33.147879106052976,0.023533722,7.2642317,0.8470497,1493.2455,4338.7812,932.8203
4204961961350079872,33.15014061973748,0.023279482,12.74,2.6783915,1189.1737,1820.8287,653.80524
672751518194744448,33.15250853423182,0.024832422,14.0348625,2.766798,941.7637,1939.6727,526.92096
5641353923129557504,33.152909928305675,0.02260491,12.0469265,2.8804245,519.2332,1758.0228,439.1927
798289289088384384,33.15976487092881,0.022102399,10.98921,1.9976196,1740.8531,4185.509,982.4298
6247909992309643008,33.160432869581044,0.06079847,15.990959,3.806738,530.0233,844.701,75.739944
2149024342965603840,33.16195739833197,0.020850008,14.896323,3.2863264,796.65,1692.9768,129.66129
6635520414133666944,33.16230061013863,0.061761912,16.556946,1.1997919,336.6743,1999.1538,177.37674
4518577041636884864,33.16248710001178,0.02310696,12.889886,2.5981388,2243.8545,3229.483,1007.39417
1375977302526807424,33.163156781516896,0.013575,13.466241,2.7547493,1758.1115,2960.538,473.42926
1066679871269056896,33.16397565614431,0.012753491,9.873145,1.666522,386.96118,907.40466,252.59901
3317879695205667200,33.165617124011916,0.028991103,8.153129,1.0824294,1658.3325,3036.1753,1995.6705
532841717283542656,33.16687089698893,0.016737517,12.388625,2.4995766,2087.4536,3046.518,911.97705
718976395775952256,33.16855057295906,0.02844876,6.9281683,0.79074574,273.11392,1898.846,435.6827
4575945229036253184,33.17083257623971,0.019022863,14.137672,2.8285913,1099.5778,2127.536,417.5596
3326724441616325888,33.171551893479055,0.032327183,14.636404,3.205037,542.7339,1349.4155,168.85945
3602827822987865344,33.171782336106034,0.019818205,13.669683,2.877841,1203.4906,2624.2407,505.8665
3411564889118510848,33.175468071373196,0.027966373,11.114721,2.1465263,1572.6084,2746.4944,907.53516
549696169679988864,33.17562830530104,0.0160557,13.702106,2.7856922,996.6992,1654.7196,457.49103
6866649852918944000,33.17630362879153,0.01742057,13.621234,2.5848713,1597.5546,2194.8015,570.35614
2024985481361040384,33.17633880912521,0.027934402,13.684648,-0.33520412,1955.8971,2064.0212,1026.4677
2994158767335285120,33.183448116923614,0.030143403,14.9143095,3.2402868,550.64734,1563.945,161.39156
753947737485519232,33.18491707347782,0.017922219,10.004486,1.69979,3668.157,3775.2578,2354.1448
1788103874414950144,33.18613225260932,0.025420725,11.63498,2.441309,1866.1628,2010.7242,1041.0166
4483291686266664064,33.18932799295709,0.046113875,15.576807,3.4859686,751.3818,1866.2772,71.361694
6293977605365279232,33.19104093896341,0.108936265,17.099667,4.6758394,255.62944,651.5719,6.9161286
4078129004456574592,33.191649262122766,0.02774995,14.572947,3.0281277,1115.1034,1628.4474,360.11493
5502470211372402048,33.19326315882976,0.114369415,15.5233135,,,484.65366,
616184840399785984,33.195822156154115,0.0453582,15.247294,3.5569544,946.75385,1987.5775,113.89211
5132321541732365312,33.196192919466675,0.2623794,18.971937,3.8870869,95.80397,355.59048,7.624336
1809169250199281024,33.19837703347308,0.10287083,17.23716,4.841484,385.16745,856.55225,13.067952
2208212217841297536,33.19849164958792,0.015505685,11.6907015,2.2961712,1508.5704,2508.314,782.052
4004185576130620288,33.19854054023134,0.28470746,19.35703,1.9530945,43.36393,330.1363,11.776736
1391679909118786176,33.202336611601545,0.016931338,8.337263,1.0560236,4628.8623,7120.5044,3360.9163
1426855863071637632,33.207561417652855,0.014239293,11.055407,2.0536375,2857.243,4099.1045,992.49115
1420972823029057408,33.20974531201293,0.08865632,4.8390512,0.3672595,512.33875,750.4153,1006.4921
5547566715162491776,33.20982592017082,0.015624314,11.653251,2.354477,3383.5222,2905.5002,1334.8672
5257641819811552512,33.210557838633385,0.013343619,8.713521,1.1704493,3126.7517,6618.0176,1936.7017
1141800464185326720,33.21141063580764,0.012599826,13.132833,2.5735083,1525.0789,2442.3154,601.1588
4657015653026409344,33.21493987264072,0.01211051,13.110547,2.4936428,1172.3649,2246.9731,610.4784
5692626692961910656,33.21500824459918,0.020370854,14.471392,2.9743595,1225.8201,2140.6304,360.162
1948237679897858944,33.22306888266693,0.0191284,7.663285,0.9395375,3948.295,9184.063,4734.223
1410589962928195712,33.22595346917043,0.042120334,13.465185,,,643.2092,
4412055049456215808,33.22714563214455,0.020333162,13.652459,2.6055117,1159.357,2532.3813,465.792
1410589958632313344,33.228577773700266,0.014541952,12.064952,2.6185122,96.3744,2634.63,190.17902
6235149747552866688,33.229184497191376,0.057355087,15.598031,3.7187624,613.4482,1303.8423,84.93576
6860945174279114880,33.229709669959455,0.21464804,4.830379,0.49764204,104.88416,849.6391,127.97851
2918666466474401408,33.23180678232504,0.01981213,11.594204,2.2994013,2641.14,2998.607,1393.1417
3551002857809958400,33.23268780196385,0.123438574,5.111522,0.6542125,448.49448,1348.4663,1760.9417
4301869381489160576,33.23416709361626,0.11234627,15.605113,3.5311203,360.93143,1245.1522,40.59482
3488268435179333888,33.23966936220569,0.017578486,13.472242,2.8626976,828.6538,1618.438,293.35562
361953700241847424,33.23990345140228,0.020458536,14.062608,3.0393095,1157.2312,2703.9873,345.73242
4963617807621683712,33.24072747109687,0.027477058,15.667927,0.48470497,520.6294,3060.429,656.8189
4803040765814974592,33.24236229594177,0.01949661,13.700869,3.4723873,659.10516,1643.073,271.48965
3679530441335862656,33.242563854332445,0.032313462,14.450863,3.0660534,811.6143,1965.908,306.0875
2972016080621222528,33.24386421355412,0.01701677,7.1791673,0.91499996,2652.3389,8715.741,4665.1743
3948760569364949632,33.24494644566872,0.07088857,15.966728,3.9469833,418.77206,1262.4698,39.427803
373413875579871744,33.245369604450204,0.12563322,16.459314,4.2237625,335.9561,749.57776,26.47901
3577009675059597056,33.24863143760241,0.034516316,11.6549,2.2494602,1292.0134,1912.943,526.0423
4064817869978352000,33.25133861686605,0.87612855,19.006535,,,83.53833,
3281680164644906112,33.25288239852558,0.01759058,12.648895,2.5070143,1080.53,2368.2268,639.344
3435263350428249472,33.253124745277596,0.021039978,13.925506,2.726798,985.49634,1708.8892,336.62076
4278722497040124032,33.25354200546288,0.016938135,11.554967,1.7825336,2656.4192,4796.0977,916.4439
1391673002811376512,33.25821358507139,0.014991251,12.514941,2.450304,2050.1191,3110.4092,1029.211
5290896136645847424,33.25860773197146,0.04053893,16.122696,3.9357557,796.3945,1602.603,44.597088
5359132618553808128,33.26196358763958,0.016836606,13.680499,3.0611286,846.6375,1888.9312,316.91397
2898839424265628928,33.262455216936466,0.012261655,10.733422,1.849536,4218.4746,5355.7764,2055.928
1640580891783937664,33.262683943191405,0.014604881,13.011148,2.515997,1838.9749,3034.0122,831.50494
6725590753118798848,33.26277355918022,0.019478895,12.350594,2.3411274,2822.4211,3685.6104,902.6208
4606416269652179328,33.26415892910585,0.015424279,12.504141,2.6466103,1654.0656,2775.747,874.7737
3422405214775411840,33.264464286798116,0.053663883,16.397837,0.646019,381.24155,1871.8431,376.92017
1876551961304423808,33.26481667221047,0.02834352,10.297045,1.7692022,4236.3857,2932.0925,1639.6802
408560761196368512,33.26603125869414,0.028400324,14.940904,3.158105,1450.7927,2747.9517,266.08563
6535003404716107392,33.267051997173375,0.032654583,14.809064,3.267887,1090.7788,2014.3219,214.65913
5341793904317279488,33.2677418687892,0.012441269,9.8859625,1.721756,3080.9849,4487.8706,1915.1487
467469811077592320,33.268096534651576,0.03718115,15.380453,3.5939932,1403.882,1747.974,163.06096
2705587164620079232,33.27003801229334,0.10680627,16.386732,4.239109,613.17224,839.3034,32.58676
5587451911768090880,33.27256567355658,0.014904879,10.866134,2.111024,653.64325,1626.2664,369.72055
2456361448068627712,33.27287371941166,0.027569057,7.6267977,1.0192614,2975.014,5317.167,1422.0089
3177222814794675584,33.27546828842182,0.037201427,15.461218,3.609047,328.07242,881.6842,76.74723
494744640108707456,33.27888201104527,0.016935263,11.266402,2.102232,2808.7937,3302.802,1676.8059
6890201563781799168,33.28223904576595,0.018950392,13.822774,2.906145,1278.7823,2000.8999,509.53564
1174143182830505856,33.28295704331168,0.018506238,9.262156,1.4470539,1367.3387,2578.1414,560.4826
3326650224581677312,33.2847665122633,0.08058522,16.412445,0.71254826,283.81015,1313.7634,173.51039
5493209501673364736,33.285792092109375,0.014254666,6.5130877,0.6816497,751.7749,3555.9768,681.1457
5253967767361897088,33.28749898891205,0.03496569,15.530047,3.6482277,729.63257,1373.7224,176.81259
6033155202239036288,33.287610298686864,0.023329003,12.351769,2.6973305,1118.1539,2062.385,621.8051
17083597492589440,33.287898627961546,0.049348813,14.947232,3.4005737,705.0773,1346.704,168.08669
3582720018762446848,33.28994579849062,0.023822812,13.674362,2.8149424,1048.6836,1781.5366,373.6472
1174143182830505984,33.29165665954585,0.023258043,7.3357463,0.8879099,490.94894,1660.3596,419.77112
3021454899409650816,33.29222108813935,0.025804728,14.32687,3.0758677,1084.6398,1641.5477,286.01416
5320436784269889792,33.293423369031004,0.08465575,17.809834,1.4581013,99.0496,949.7799,54.00459
848475810142740224,33.29364790569119,0.021134509,12.790496,2.68999,1160.8049,2275.852,588.7302
174156255225869440,33.29376863084692,0.020664977,6.617842,0.83897924,1683.6099,7616.126,2626.0938
1823476232957094400,33.29657813081574,0.014098383,10.029413,1.6695719,802.74396,2072.0227,535.9747
4617597821869045376,33.304022686789395,0.015516205,13.741122,2.9039812,1426.038,2197.4895,374.39804
3057492217642259200,33.304570415048325,0.29315454,18.957306,4.585747,75.18867,398.70673,8.004303
3944972030252710400,33.305858076388375,0.022834651,14.405217,2.5634298,1378.0579,2338.3364,593.6671
4634824248498017920,33.306441303007304,0.01866915,11.4042015,2.4091816,1612.3687,2420.8677,746.6062
4393107165572915072,33.30654837475371,0.016374618,10.862923,2.0128365,2441.6716,3870.9429,1830.6306
6642655488681211392,33.30884717249975,0.01676072,8.458586,1.1398401,2272.0405,5199.9033,1697.6342
5750004153192227968,33.3089657923823,0.016323993,13.628237,2.7419004,1199.635,2054.7236,479.52036
277006015997383168,33.3112314366927,0.04723526,15.468434,3.632701,654.20795,1274.5164,110.066666
5194967767210218496,33.31281971423552,0.028931106,14.903602,3.3634682,648.9179,1433.3821,185.18146
708878240467897984,33.31327498490793,0.021543095,13.465224,2.9069357,1191.394,1808.6315,497.78445
5423686148803238912,33.31375223877246,0.011908005,13.628817,2.6121893,2254.5159,2932.342,755.39874
5493209437253410432,33.31433402618163,0.013684885,7.4130116,0.8541384,395.08978,1877.3289,453.15247
232484934766536704,33.314675383601696,0.020979896,13.686594,2.6826143,865.688,1669.3477,363.20908
6711034975805345280,33.31469811611569,0.05028386,15.777932,3.3834581,238.92322,985.2001,19.088694
1754191435419155456,33.32130651887004,0.078183025,4.8967876,0.8794241,279.69873,1826.6124,1490.442
651920033457128960,33.3247084047823,0.05965116,15.610287,3.492628,963.5635,1907.8809,118.87382
3353254695123859456,33.3247969082499,0.038423568,7.490988,0.86022854,151.34256,1559.3047,205.14789
3145665903366297472,33.32702644067475,0.096811555,16.218145,4.0733194,500.40292,910.618,46.52925
2748791786839411072,33.32773313483915,0.023803184,13.730335,2.8702621,973.9948,1468.3937,250.54228
984918228123275776,33.329596650419525,0.03843557,5.912585,0.63421965,470.98788,2726.1826,1188.0945
1635873435829345536,33.33229300126742,0.024726374,14.704921,3.3709946,1185.8295,1960.4802,265.67334
6621762912325848448,33.33313504996077,0.020187378,13.271137,2.8358564,1059.2727,1890.5742,327.41104
4105161253755590400,33.33428674453101,0.031185916,12.904592,2.668414,966.11804,1621.6554,341.3051
2195815400318293248,33.33503174155397,0.020742882,14.844145,3.3441715,1211.8329,2242.9702,187.7653
1807124742694579328,33.3353647319572,0.028615378,14.730725,3.2933702,1437.5164,2258.9375,274.38763
6569700349557517056,33.33559037920191,0.15247332,17.449009,4.8101616,227.7971,724.29803,11.824233
3977589729885034496,33.336009829015595,0.17096728,17.760143,5.092016,184.69743,481.78653,8.741363
4291005519405256960,33.33702329190203,0.015304364,13.137329,2.7889814,1454.8145,1959.6554,408.8754
6163964031871884672,33.33783953620013,0.025859268,6.454297,0.7045336,1267.8005,3483.3796,1028.2034
4651824622447178368,33.33912617787994,0.02739545,15.329663,3.4896631,1241.1276,1839.7192,189.0274
1701045647535157888,33.34043269659153,0.011651154,9.231377,1.4138927,1925.107,3987.0981,969.9649
467468196170006144,33.34068341309444,0.02051492,6.6698136,0.72074366,1074.6005,2663.5847,633.427
1250935033419277824,33.340774816504386,0.079244666,12.680454,,,611.9108,
3900151160301345152,33.3409953192987,0.0537202,6.335243,0.70186853,864.428,3051.3,856.9775
2022681695245286272,33.341072586913405,0.013252724,13.160328,2.5185566,3393.6416,5311.48,1605.2235
730131903310757760,33.34172588526858,0.02058458,13.788895,2.937379,627.7051,1337.3284,190.78113
3091750491702249088,33.34191515430379,0.022458596,13.087973,2.7655993,901.74756,1942.6893,484.06076
1372702716380418688,33.34325692137492,0.0800482,4.511343,1.1676152,468.00418,1344.2003,1891.1028
2448933731627261824,33.34508699640179,0.08218241,16.97723,0.12447548,136.17632,1220.9097,152.11406
460257255316125440,33.348102734734724,0.18408044,18.15424,4.4036694,159.41881,559.99615,6.2514834
3946585254328792192,33.348359070010424,0.021773871,11.1307,2.0502958,1942.4934,3030.1357,1063.3772
1451566149955227520,33.35000037311801,0.043916624,16.275015,0.48042202,402.14035,2539.1084,332.92343
2212588828156589184,33.351372174072,0.01580727,12.434338,2.642497,1704.2197,2367.2397,613.91095
6210461519621773696,33.351490322058616,0.018681435,13.036967,2.465909,1748.4828,2369.0188,647.7513
6567494213835357056,33.35325021745859,0.019536184,8.20379,1.042017,3277.8826,5888.6973,2683.753
1651469733391948288,33.3560345500488,0.01859851,7.4322453,0.8746338,1926.8756,5528.279,926.99066
6163964031873709824,33.36003210702458,0.018816208,9.603616,1.5556707,1364.3718,3186.0889,434.9004
438189026151353216,33.36040406536894,0.11159368,16.791388,4.440132,504.52405,790.78784,28.908857
5208010586454969600,33.36065938869435,0.0106117735,9.564943,1.6087894,3111.5095,4629.4014,1290.3381
1424964015877277056,33.36122995197558,0.03821987,15.81119,3.7852135,579.53986,1437.4296,83.90562
4864103312294470272,33.3612351838517,0.011633408,13.304741,2.511547,1686.9685,2718.2585,672.9188
2683452758602312192,33.36473668359621,0.110158555,16.851503,0.8218975,147.15767,1030.1605,152.04684
198027266851070848,33.365825441621695,0.06787211,16.996769,1.0542965,170.91563,1358.4226,121.656296
3484025454168955264,33.36674932302453,0.014937255,9.497787,1.4939518,4696.1772,6618.421,2575.3777
3262596353637434368,33.36712267723617,0.019819252,13.710856,2.872694,899.6117,2409.696,454.5443
4272395456154131456,33.36752401969048,0.045575835,15.648444,3.708067,361.78793,1230.7694,89.049286
2666240316386770560,33.36976787481889,0.04796686,14.994965,3.3639793,610.28925,1167.3987,114.8778
3232115103881666944,33.37173401940491,0.050892476,16.057117,3.8205185,702.1002,1772.2424,71.67884
3900151916215125760,33.37288687926661,0.03584959,9.021822,1.3473835,1293.7461,3968.565,862.2218
2507726817386486912,33.377533717199725,0.045793097,12.251512,2.578908,405.39777,1235.3654,207.30276
6258628066015225856,33.380458480573786,0.025930064,10.844255,2.200714,1597.5549,2458.35,946.87506
5341787994441794176,33.381404184344994,0.017959077,7.9776835,1.0619268,3436.1785,6166.1157,2682.6677
433229541515108608,33.38400152505844,0.016524782,10.497621,1.8856487,2978.3184,4167.6875,1585.6923
1089040261285612800,33.38470317893862,0.31472027,19.185,3.6512566,94.40475,375.43277,7.4968243
513479115656944128,33.38934306747083,0.018895006,13.824046,3.040184,994.0543,1923.913,344.36218
779314565954411136,33.38993180688474,0.021358468,12.081569,2.530365,1089.0343,1662.0787,540.8504
819071050989217792,33.39146309471681,0.025434533,11.151594,2.1478777,474.77393,1043.7709,263.57962
6159861925788911488,33.395891522624325,0.015184857,9.842056,1.6291447,3809.115,4697.42,2262.4104
3484025454167211136,33.397980062256735,0.045969345,13.515479,1.3197966,74.07842,992.635,22.006565
4789516154317811456,33.39804047626621,0.041662067,16.668665,0.88921356,238.94037,1845.2467,280.5647
2804011562888218240,33.399848934597564,0.024072569,7.263617,0.81276655,535.7308,2437.497,507.59586
1291886309636988416,33.40857756372515,0.02093204,6.2310505,0.68058634,1123.8274,5445.059,1829.5065
1881769728093880704,33.4134595342425,0.06605003,16.03057,3.835764,432.80612,1084.234,56.05992
4703372476296595584,33.41487798139413,0.013059673,10.421072,1.9578772,3306.0498,3501.8599,1328.0859
2656072582607976064,33.4150145512825,0.08122325,16.695557,1.9930468,19.031279,270.0279,5389.7427
4963606056591161984,33.415883644261946,0.017107736,12.269481,2.4607182,2129.0586,2934.6726,1422.4677
471423551805832064,33.41625413300986,0.06359771,16.492672,4.2163315,654.5621,1446.4246,32.56507
4970704812899201152,33.41664195159418,0.024363492,11.073788,2.0785055,1334.1755,2209.9197,897.72974
1948077941473461504,33.41819428692805,0.014706532,8.76073,1.2413721,3856.8464,6522.2246,3142.443
1250935029124246528,33.41857656662857,0.019704789,10.510844,1.8940058,199.52916,2656.4329,337.5233
1420972548150735744,33.41866248317232,0.13022357,4.792332,0.3951769,470.25192,1052.8141,1093.1494
1704062466923822336,33.418958321685345,0.110270046,4.8468947,0.520185,275.2171,1081.6608,1202.0682
3379399707241488640,33.41985216286532,0.037814092,14.954102,3.481492,675.935,1315.3536,155.09473
954069986297059456,33.4233195731125,0.10597728,16.616756,4.52462,472.3749,640.75977,16.414286
696360914764897920,33.42423808682071,0.034560006,14.254766,2.9335098,1391.6664,2220.2153,653.30914
163302048236137600,33.42450632796409,0.016256448,10.553541,1.815424,3245.3533,5322.901,2138.084
3250289726147347968,33.424922673924165,0.13295455,16.975916,4.715247,443.14783,654.0837,11.919046
3101382419728401408,33.42503518696486,0.022295132,6.1631103,0.7172642,937.327,3806.7214,872.70764
5909078751020702080,33.42616162337801,0.03803779,15.886575,0.2310257,419.56137,2099.5251,381.3138
4964643720690208768,33.42870918036393,0.017672319,11.011144,2.077199,2876.3867,4092.9502,1642.6803
4074347646496765824,33.429507494130256,0.058137715,13.111835,2.9208689,801.9613,1345.0927,332.331
1011466039454869632,33.42988903645941,0.022269385,14.175272,3.0266914,908.8985,1907.1605,476.5421
933055776469108352,33.43034291381289,0.02053553,8.810733,1.2762051,761.6393,1762.0245,536.1905
4999214840166796416,33.43249896198437,0.021734223,12.284946,2.5018587,1930.8506,2500.5908,1041.0448
4160661607077241472,33.43264191258815,0.021000523,8.919499,1.2719002,1363.3671,2629.7822,748.961
6193280031230266752,33.43269293180145,0.0226797,8.515944,1.1233106,3477.768,4951.4697,2824.6316
1350517492310907392,33.432694862273635,0.028446442,15.544734,0.22271156,477.86304,1539.691,464.209
5020168989172195456,33.4343489941311,0.036865156,15.470403,3.4463902,824.9832,1676.9772,136.5441
6670073803984650240,33.436918287016404,0.03179717,14.62748,3.2078676,749.2976,1192.3055,205.25514
3205095125321700480,33.4390324822182,0.07770842,5.1411705,0.39529133,685.4849,1632.8625,1252.1417
2759228110692738304,33.44073063902118,0.02970884,8.088763,1.0713334,3948.8306,6538.2554,3497.5122
1754191229260708736,33.441603251788294,0.019913167,8.272566,1.081706,2124.087,6094.81,2522.2092
1302570367203956736,33.44249097593896,0.0563296,16.590685,4.1751757,718.24023,1547.4661,31.485498
6512940226435062656,33.44418247800489,0.021085879,7.9787045,0.9944625,1279.0752,3571.1746,1127.6327
5801761983742112384,33.44467065255614,0.05832466,16.52346,4.2518253,617.0258,1268.551,40.71637
5745767739185914240,33.44636430663133,0.13928452,17.78976,4.649624,208.05035,780.7131,7.2731247
2794018514021041664,33.446876023266014,0.025948146,10.515822,1.8819904,2797.1646,4191.8057,1471.066
5665346568219496448,33.44970114689095,0.027422022,11.546374,2.3871956,1105.389,1998.268,804.3964
2701893698904233216,33.449721324571804,0.08623358,17.052872,1.1795044,179.39586,1472.367,100.77667
6228177916116903808,33.4505351080304,0.25911382,18.595734,3.9275093,114.16052,510.04285,9.744203
1291886309635558144,33.45228038004435,0.047963873,12.746402,1.823801,20.345602,440.98572,8.626953
4157884863488937472,33.45520208886077,0.10011603,16.950602,4.4457664,337.82785,593.85815,18.391275
183740006593245568,33.45520646524767,0.16703334,17.436768,4.6281176,292.4192,667.3617,5.939206
2804241012928464640,33.45553374238639,0.16993217,17.916672,4.37973,263.2809,566.9471,8.021468
1043287486510907264,33.45932070266678,0.019138893,12.44525,2.5501938,2031.8536,3067.5598,852.23
3357801171408044544,33.460624448564346,0.022665564,12.512826,2.7703962,923.648,1643.4243,422.02692
941650383986508288,33.46158606721798,0.020707224,9.394038,1.4891796,3990.7798,4371.1035,1346.1548
2285241498500588800,33.46322837339861,0.015134,12.976738,2.5966358,2032.5105,2709.2441,857.98737
527621343453476608,33.4643680076279,0.011330918,10.635945,1.881527,2815.0896,4515.0034,1279.7076
5393673600229873536,33.46636495070115,0.014320163,9.456574,1.525754,1813.2075,3942.2131,1302.6449
3006969830147466496,33.466830928739896,0.021581061,14.023488,3.0681238,754.0106,1549.7273,276.69052
3146196314647040128,33.46742522264686,0.017468361,13.191886,2.5478907,1421.8807,2543.3735,625.5575
2078878456059034880,33.4674765414203,0.014395878,8.338692,1.0628009,3297.4927,6953.592,1985.1384
4469266762617305088,33.46853158358938,0.3848256,,,32.973705,,
504733462733977984,33.46860719737109,0.019122878,12.314828,2.4899254,2566.0242,3513.3955,951.5471
5175025959174855040,33.4698082952199,0.030336792,14.57099,3.0886889,981.64874,1761.2567,299.9964
6628233675694233984,33.470064969124344,0.017312257,13.384011,2.7414112,1322.0955,1873.7164,516.0191
1104287429547439360,33.4722685248072,0.021433685,14.249828,2.9325123,1123.5757,2197.9805,359.1908
5002502929690375424,33.473803264185854,0.023507139,14.144491,2.832532,1023.281,1965.683,412.7231
4866773609425146496,33.47546383527397,0.098261856,17.740555,4.6050663,286.2877,694.4121,8.729662
6193279279612173952,33.4795133756596,0.031183902,8.467946,1.1159472,3920.5686,5634.73,3229.8848
3847645013308140800,33.48084083688379,0.024712719,11.178918,1.9149389,2115.9243,3367.1218,1652.6381
3154043872730266240,33.48118459872496,0.03805836,14.965949,3.3186207,709.5381,1481.8549,54.360966
4682331358500061824,33.482601530971074,0.017299427,14.546007,3.04521,973.7581,1854.4023,307.11136
6690456619260897792,33.48336102919729,0.015275385,10.806902,1.9514036,2490.8262,3960.836,1284.9407
3095792502606237312,33.48463768025905,0.03906605,14.947867,3.307312,792.3465,1197.2195,157.57848
2770741509264349696,33.48482949491288,0.024425384,12.008244,2.4061823,2967.832,2162.7075,1132.1416
209212907873065344,33.48586896901864,0.19409853,18.220242,4.20063,158.33815,503.8063,5.507947
6725401465316090880,33.48905249339521,0.028412392,11.697113,2.6562386,871.31506,2078.3235,558.205
3266760032372995072,33.49260004882281,0.049999412,15.515341,3.7554874,215.70229,613.89,55.32762
4922358908667577728,33.492789201676175,0.01875804,11.4328165,2.246601,2148.3596,2965.3457,1273.4257
4448382776196813312,33.492895622297915,0.023448365,14.39214,2.9961443,859.4814,1763.3434,365.861
362371098048167552,33.49310511761799,0.05335564,15.807864,3.799879,849.20197,1282.1891,115.650444
3846345523708141568,33.494873554835394,0.018385854,10.341595,1.6992254,3961.8633,4313.2876,2072.9983
5175014311223513984,33.508111615271844,0.07043139,5.3359394,0.51013327,467.99158,1957.235,1422.127
5915797694789556096,33.51342257405333,0.034569595,15.627201,0.29321957,391.19406,1723.6316,481.92834
6896056458904608128,33.513683548040724,0.020553593,12.214591,2.5246534,1183.7191,2252.3162,867.9126
6787883382523590400,33.5137081788245,0.027687658,7.2112274,0.8412399,1285.5242,4109.339,992.0577
941650383986508544,33.51744857814817,0.022999248,13.706701,2.8640213,1075.3201,2369.503,457.6132
2461999808118839296,33.5190824372294,0.020910366,13.715479,2.9984446,837.1719,1624.9248,394.48325
905437831085898752,33.52009872238907,0.017432528,9.556798,1.6348724,2350.1118,3229.2922,1364.4252
6548271761283589120,33.52139086830754,0.02946189,14.1479845,2.9412565,320.62625,1750.746,147.36589
1466650487416101504,33.52288484590666,0.0983531,16.88639,4.59317,547.90204,890.1415,23.69413
6402595850813135360,33.52481025748259,0.04511944,15.698352,3.6713467,952.5923,1716.0969,105.17229
4729207185619551872,33.52512359642833,0.015073795,12.611087,2.4898825,1847.1609,2194.916,813.1334
2932903703242234112,33.5252608498178,0.030272312,12.298363,3.147564,815.72797,1632.2994,315.5211
5857469118373769472,33.52595568402982,0.017414197,12.824376,2.4429083,1961.6108,3085.7017,980.5285
2613995543924218240,33.526767923244584,0.059513163,15.720507,3.6468334,625.9733,1442.2194,68.42961
4177370099303687552,33.52681149599254,0.022915466,12.323495,2.7229376,1333.3835,2503.725,865.9297
