TIC_ID,TIC_ra,TIC_dec,TIC_pmra,TIC_pmdec,TIC_Tmag,TIC_contratio,CTL_flag,CST_flag,MovingGroup,NameInLocalFile,LocalFile
48892252,302.223672,-35.330177,0.0,0.0,10.766,0.0,False,False,BPMG,J2008-3519 ,Gagne_clean_format.csv
48940623,163.554129,-30.279173,0.0,0.0,16.213,0.0,False,False,TWA,J1054-3016 ,Gagne_clean_format.csv
48955150,100.966061,-21.970312,3.26499,-5.72137,13.365,0.0,False,False,COL,J0643-2158 ,Gagne_clean_format.csv
49001119,164.128328,-30.470495,-62.5547,9.32245,13.463,0.0,False,False,TWA,J1056-3028 ,Gagne_clean_format.csv
49046625,164.31957,-35.215228,-38.3371,-12.9794,15.501,0.0,False,False,LCC,J1057-3512 ,Gagne_clean_format.csv
49178529,165.540972,-34.509869,0.0,0.0,15.939,0.0,False,False,TWA,TWA 28,Gagne_clean_format.csv
49178630,165.4663,-34.7047,-68.2245,-13.9343,9.494,0.0203307439,True,False,TWA,TWA 1,Gagne_clean_format.csv
49541462,273.815174,-49.463131,5.04288,-70.8678,10.443,0.0,False,False,BPMG,J1815-4927 ,Gagne_clean_format.csv
49593799,37.0322,-36.4723,469.33,-13.9,11.285,0.005244132,True,False,BPMG,LP 941-90,Gagne_clean_format.csv
49609401,95.325874,-25.272804,-12.7853,6.36549,10.873,0.170165658,True,False,OCT,TYC 6510-2246-1,Gagne_clean_format.csv
49874010,241.9222,-11.0521,-53.38,-179.62,11.491,0.00516328542,True,True,ABDMG,J1607-1103 ,Gagne_clean_format.csv
49906916,49.169469,-3.530278,79.2507,-47.2549,6.956,0.0004781188,True,False,THA,HIP 15247,Gagne_clean_format.csv
49953999,59.750552,-0.936639,76.8516,-0.174209,9.516,0.117070071,True,False,HYA,J0359-0056 ,Gagne_clean_format.csv
50232454,29.126408,-74.957657,0.0,0.0,13.766,0.0,False,False,THA,2MASS J01563033-7457275,Gagne_clean_format.csv
50443484,36.049718,-76.555611,0.0,0.0,18.093,0.0,False,False,CARN,2MASS J02241193-7633201,Gagne_clean_format.csv
50662595,82.606122,-2.940436,0.0,0.0,13.104,0.0,False,False,THOR,J0530-0256 ,Gagne_clean_format.csv
50745533,83.024841,-3.021112,5.51333,-49.9968,12.445,0.04515371,False,False,THOR,J0532-0301 ,Gagne_clean_format.csv
50745567,82.991111,-3.06022,6.02,-57.52,11.25,0.0,False,False,THOR,J0531-0303 ,Gagne_clean_format.csv
51926652,98.243653,-30.863128,-13.48,10.574,8.57,0.0155041181,True,False,OCT,HD 46603,Gagne_clean_format.csv
51997221,98.60066,-31.383469,-14.9712,8.90482,10.94,0.018170733,True,False,OCT,TYC 7074-1129-1,Gagne_clean_format.csv
52111781,98.966466,-31.212745,-17.4498,11.0878,10.504,0.005599384,True,False,OCT,TYC 7074-1427-1,Gagne_clean_format.csv
52187513,15.7649,61.0969,85.58,-67.2,10.958,0.511515558,True,True,ABDMG,UCAC4 756-010999,Gagne_clean_format.csv
52194976,19.002,-67.792,58.8,-12.34,13.486,0.0012270289,True,False,THA,J0116-6747 ,Gagne_clean_format.csv
52256020,20.796894,-69.36055,0.0,0.0,14.748,0.0,False,False,THA,J0123-6921 ,Gagne_clean_format.csv
52284854,21.38317,-66.767326,0.0,0.0,12.673,0.206157759,False,False,THA,J0125-6646 ,Gagne_clean_format.csv
52318976,99.995862,-32.874886,-19.6716,12.3989,8.81,0.175955147,True,False,OCT,CD-32 3255,Gagne_clean_format.csv
52373764,83.8177,13.8998,3.78,-40.3,12.873,0.7475724,True,False,THOR,THOR 14 B,Gagne_clean_format.csv
52373770,83.823396,13.904994,2.19286,-27.6484,11.542,0.0,False,False,THOR,THOR 14 Ab,Gagne_clean_format.csv
52386300,100.02389,-30.552488,-12.9049,7.75323,9.738,1.34853244,True,False,OCT,CD-30 3394 B,Gagne_clean_format.csv
52386303,100.020323,-30.550942,-14.1288,9.93391,9.315,0.622981369,True,False,OCT,CD-30 3394 A,Gagne_clean_format.csv
52583022,84.153868,13.010263,2.44559,-38.9365,13.101,0.0,False,False,THOR,J0536+1300 ,Gagne_clean_format.csv
52588257,84.326836,13.581254,6.7,-32.9,8.821,0.0162775442,True,False,THOR,HD 245567,Gagne_clean_format.csv
52593512,84.265558,17.040353,43.0,-35.0,5.313,0.00203603972,True,False,HYA,122 Tau,Gagne_clean_format.csv
52914409,99.5437,-1.2991,-77.81,-165.2,10.918,0.0149650807,True,False,ABDMG,J0638-0117 ,Gagne_clean_format.csv
53062654,102.613788,-32.055038,0.0,0.0,11.731,0.0,False,False,ABDMG,J0650-3203 ,Gagne_clean_format.csv
53155862,89.4558,57.2364,16.8,-99.79,13.399,0.0121347094,True,True,ABDMG,J0557+5714 ,Gagne_clean_format.csv
53171674,102.961829,-30.560445,-0.833324,3.6,12.634,0.0,False,False,COL,J0651-3033 ,Gagne_clean_format.csv
53255031,89.9821,58.5709,-5.16,-260.41,10.63,0.009549759,True,True,ABDMG,J0559+5834 ,Gagne_clean_format.csv
53369126,126.481228,-47.554866,-23.0868,22.5077,10.453,0.112402424,True,False,IC2391,TYC 8153-2134-1,Gagne_clean_format.csv
53417036,100.093178,-3.533106,1.33951,-35.568,8.189,0.0415108241,True,False,COL,1RXS J064022.4-033154,Gagne_clean_format.csv
53451777,161.763537,49.001474,-84.79,-92.2,9.398,0.005470757,True,True,ABDMG,J1047+4900 ,Gagne_clean_format.csv
53688674,103.38044,-28.104518,-8.52376,2.11577,12.028,0.0,False,False,COL,J0653-2806 ,Gagne_clean_format.csv
53726408,326.5235,-25.2604,80.58,-146.16,12.705,0.000441901648,True,False,ABDMG,J2146-2515 ,Gagne_clean_format.csv
53788749,158.318743,-35.283365,-55.8349,-7.29778,14.938,0.0,False,False,TWA,J1033-3517 ,Gagne_clean_format.csv
53794325,13.6715,34.5757,75.95,-72.72,12.448,0.0100436611,True,True,ABDMG,J0054+3434 ,Gagne_clean_format.csv
54042677,159.941887,-35.17054,0.0,0.0,14.043,0.0,False,False,LCC,J1039-3510 ,Gagne_clean_format.csv
54109992,160.3545,-30.0243,-158.29,-104.74,10.807,0.00780756958,True,False,ABDMG,2MASS J10412509-3001274,Gagne_clean_format.csv
54147487,160.625438,-33.671175,-122.2,-29.3,9.354,0.0,False,False,TWA,TWA 7,Gagne_clean_format.csv
54172975,231.012702,-32.164136,-23.0704,-29.8287,10.677,0.0,False,False,UCL,J1524-3209 ,Gagne_clean_format.csv
54175032,231.047792,-30.516186,-24.2893,-26.1933,9.992,0.226037443,False,False,UCL,J1524-3030 ,Gagne_clean_format.csv
54175033,231.054302,-30.515909,0.0,0.0,11.405,0.0,False,False,UCL,J1524-3030 ,Gagne_clean_format.csv
54179668,231.224949,-33.15897,0.0,0.0,17.831,0.0,False,False,UCL,J1524-3309 ,Gagne_clean_format.csv
54245747,231.40277,-35.625541,-19.5322,-26.4602,10.944,0.0,False,False,UCL,J1525-3537 ,Gagne_clean_format.csv
54449487,231.694898,-35.780558,-20.4204,-24.4641,7.578,0.00265637855,True,False,UCL,HD 137350,Gagne_clean_format.csv
54661393,232.41075,-35.780928,-21.7,-26.1,9.789,0.0,False,False,UCL,J1529-3546 ,Gagne_clean_format.csv
54665461,232.523613,-33.293503,0.0,0.0,14.894,0.0,False,False,UCL,J1530-3317 ,Gagne_clean_format.csv
54667962,232.485889,-31.595756,-22.9594,-27.1901,10.991,0.0,False,False,UCL,J1529-3135 ,Gagne_clean_format.csv
54747851,232.609434,-32.30342,-26.3379,-34.1296,8.435,0.006818283,True,False,UCL,HD 138009A,Gagne_clean_format.csv
54802536,232.789917,-35.082554,-25.8602,-30.8711,12.443,0.0,False,False,UCL,2MASS J15310958-3504571,Gagne_clean_format.csv
54810190,232.699603,-30.368184,-23.7704,-30.0507,10.359,0.0,False,False,UCL,J1530-3022 ,Gagne_clean_format.csv
54811378,232.873401,-30.364947,-19.5171,-25.3612,11.263,0.0,False,False,UCL,J1531-3021 ,Gagne_clean_format.csv
54892864,232.841369,-33.494294,-18.464,-30.2027,10.047,0.0340036079,True,False,UCL,CD-33 10568,Gagne_clean_format.csv
54893394,232.821799,-33.819914,64.77,-89.22,7.949,0.00478751352,True,False,UCL,J1531-3349 ,Gagne_clean_format.csv
55441420,58.769907,-10.544892,67.4636,-38.929,15.761,0.0,False,False,BPMG,J0355-1032 ,Gagne_clean_format.csv
55651278,73.899953,-60.861843,0.0,0.0,12.478,0.021645382,False,False,ABDMG,J0455-6051 ,Gagne_clean_format.csv
55745232,74.77339,-63.424935,35.7,22.2,9.548,0.00143693062,True,False,COL,TYC 8881-551-1,Gagne_clean_format.csv
55781202,75.470383,-61.025224,-6.15233,29.2674,12.974,0.0,False,False,OCT,J0501-6101 ,Gagne_clean_format.csv
56358798,62.226465,29.190671,82.61,-55.98,7.71,0.0053804596,True,True,HYA,HD 26090,Gagne_clean_format.csv
56549399,63.308932,28.319663,9.21629,-24.4485,11.22,0.0,False,False,TAU,V1095 Tau,Gagne_clean_format.csv
56551765,63.363445,28.273534,1.15388,-27.601,10.718,0.0,False,False,TAU,J0413+2816 ,Gagne_clean_format.csv
56551780,63.477987,28.192472,0.0,0.0,18.231,0.0,False,False,TAU,J0413+2811 ,Gagne_clean_format.csv
56551782,63.472041,28.189829,0.0,0.0,19.611,0.0,False,False,TAU,J0413+2811 ,Gagne_clean_format.csv
56604529,148.338623,-10.239046,0.0,0.0,15.219,0.0,False,False,TWA,J0953-1014 ,Gagne_clean_format.csv
56624850,63.609996,28.099922,0.0,0.0,13.271,0.0,False,False,TAU,[BHS98] MHO 2,Gagne_clean_format.csv
56624852,63.609451,28.100903,0.0,0.0,14.225,0.0,False,False,TAU,[BHS98] MHO 1,Gagne_clean_format.csv
56624853,63.573378,28.102677,11.4395,-29.4007,13.959,0.0,False,False,TAU,J0414+2806 ,Gagne_clean_format.csv
56624875,63.570852,28.182716,12.6387,-27.0398,11.384,0.0,False,False,TAU,CW Tau,Gagne_clean_format.csv
56624878,63.549507,28.19818,3.2709,-26.8601,15.567,0.0,False,False,TAU,J0414+2811 ,Gagne_clean_format.csv
56624881,63.553832,28.203443,8.09351,-24.0192,8.877,0.0,False,False,TAU,HD 283447,Gagne_clean_format.csv
56624887,63.556594,28.213661,6.15236,-28.6253,12.164,0.0,False,False,TAU,FM Tau,Gagne_clean_format.csv
56625009,63.560796,28.466114,9.34556,-22.2768,11.325,0.0,False,False,TAU,FN Tau,Gagne_clean_format.csv
56625633,63.48908,29.305355,10.1501,-25.6371,13.604,0.0,False,False,TAU,J0413+2918 ,Gagne_clean_format.csv
56627416,63.705375,28.20848,9.44618,-26.6796,11.757,0.0,False,False,TAU,FO Tau,Gagne_clean_format.csv
56627436,63.673289,28.166201,0.0,0.0,18.361,0.0,False,False,TAU,J0414+2809 ,Gagne_clean_format.csv
56627464,63.718093,28.099957,0.0,0.0,12.512,0.0,False,False,TAU,J0414+2805 ,Gagne_clean_format.csv
56627467,63.627275,28.087425,0.0,0.0,12.928,0.0,False,False,TAU,NAME IRAS 04114+2757G,Gagne_clean_format.csv
56627488,63.697485,28.051529,0.0,0.0,13.008,0.0,False,False,TAU,J0414+2803 ,Gagne_clean_format.csv
56627600,63.699893,27.87628,10.9504,-22.5548,9.863,0.0,False,False,TAU,LkCa 3 B,Gagne_clean_format.csv
56656265,63.811308,28.00267,0.0,0.0,18.122,0.0,False,False,TAU,J0415+2800 ,Gagne_clean_format.csv
56656359,63.771489,28.14617,0.0,0.0,12.287,0.0,False,False,TAU,J0415+2808 ,Gagne_clean_format.csv
56657017,63.850426,29.178726,18.3699,-26.6517,16.459,0.0,False,False,TAU,J0415+2910 ,Gagne_clean_format.csv
56658216,63.922136,29.252171,0.0,0.0,14.495,0.0,False,False,TAU,J0415+2915 ,Gagne_clean_format.csv
56658236,63.893859,29.229717,0.0,0.0,19.076,0.0,False,False,TAU,J0415+2913 ,Gagne_clean_format.csv
56658256,63.9503,29.192547,0.0,0.0,17.441,0.0,False,False,TAU,J0415+2911 ,Gagne_clean_format.csv
56658270,63.928293,29.166577,15.8201,-15.0808,12.529,0.0,False,False,TAU,J0415+2909 ,Gagne_clean_format.csv
56658517,63.898611,28.79492,0.0,0.0,17.598,0.0,False,False,TAU,J0415+2847 ,Gagne_clean_format.csv
56658816,63.913178,28.316282,0.0,0.0,12.811,0.0,False,False,TAU,J0415+2818 ,Gagne_clean_format.csv
56659140,63.991642,27.771547,0.0,0.0,14.138,0.0,False,False,TAU,J0415+2746 ,Gagne_clean_format.csv
57151429,170.321816,-34.779305,0.0,0.0,9.795,0.0,False,False,TWA,TWA 13 A,Gagne_clean_format.csv
57151431,170.322727,-34.780495,0.0,0.0,9.791,0.0,False,False,TWA,TWA 13 B,Gagne_clean_format.csv
57513388,172.9803,-34.6076,-82.1878,-19.7338,9.165,0.00559468847,True,False,TWA,TWA 5 Ab,Gagne_clean_format.csv
57528287,173.075908,-30.308797,-89.52,-25.36,17.122,0.0,False,False,TWA,TWA 30 B,Gagne_clean_format.csv
57528302,173.076302,-30.331067,-90.0,-38.0,11.502,0.0254647341,False,False,TWA,TWA 30 A,Gagne_clean_format.csv
57830249,174.8909,-30.6668,-84.95,-29.82,11.876,0.0136610474,True,False,TWA,TWA 33,Gagne_clean_format.csv
57916666,4.586995,30.956149,141.454,-172.942,7.8233,0.0003064951,True,True,ABDMG,V* PW And,Gagne_clean_format.csv
58108583,64.071936,28.286907,0.0,0.0,12.799,0.0,False,False,TAU,J0416+2817 ,Gagne_clean_format.csv
58108662,64.117128,28.126602,11.5578,-21.1288,10.802,0.0,False,False,TAU,LkCa 4,Gagne_clean_format.csv
58108762,64.050432,27.94405,0.0,0.0,15.107,0.0,False,False,TAU,J0416+2756 ,Gagne_clean_format.csv
58108796,64.078569,27.870981,0.0,0.0,14.296,0.0,False,False,TAU,J0416+2752 ,Gagne_clean_format.csv
58175278,64.162992,28.980309,12.2916,-12.1925,15.297,0.0,False,False,TAU,J0416+2858 ,Gagne_clean_format.csv
58177093,64.390535,28.346337,14.0793,-18.3615,11.265,0.0,False,False,TAU,CY Tau,Gagne_clean_format.csv
58229113,64.456477,28.225499,5.52416,-28.2262,14.551,0.0,False,False,TAU,J0417+2813 ,Gagne_clean_format.csv
58229181,64.533186,28.434361,0.0,0.0,13.294,0.0,False,False,TAU,J0418+2826 ,Gagne_clean_format.csv
58229208,64.456896,28.493396,4.16988,-21.4158,12.724,0.0,False,False,TAU,J0417+2829 ,Gagne_clean_format.csv
58229237,64.412255,28.550127,9.79992,-25.2137,11.453,0.0,False,False,TAU,V1312 Tau,Gagne_clean_format.csv
58231462,64.633477,28.520941,0.0,0.0,16.937,0.0,False,False,TAU,J0418+2831 ,Gagne_clean_format.csv
58231466,64.643529,28.508396,0.0,0.0,15.523,0.0,False,False,TAU,J0418+2830 ,Gagne_clean_format.csv
58231475,64.571277,28.478312,0.0,0.0,16.073,0.0,False,False,TAU,J0418+2828 ,Gagne_clean_format.csv
58231480,64.672218,28.456947,0.0,0.0,17.975,0.0,False,False,TAU,J0418+2827 ,Gagne_clean_format.csv
58231482,64.629594,28.454492,8.60954,-24.9179,9.457,0.0,False,False,TAU,V410 Tau,Gagne_clean_format.csv
58231483,64.62124,28.438643,0.0,0.0,16.655,0.0,False,False,TAU,J0418+2826 ,Gagne_clean_format.csv
58231488,64.59331,28.410433,0.0,0.0,16.901,0.0,False,False,TAU,J0418+2824 ,Gagne_clean_format.csv
58231489,64.667633,28.406811,0.0,0.0,15.391,0.0,False,False,TAU,J0418+2824 ,Gagne_clean_format.csv
58231504,64.669246,28.320961,10.9843,-25.763,11.516,0.0,False,False,TAU,V892 Tau,Gagne_clean_format.csv
58231518,64.631615,28.282909,6.25702,-27.5896,12.342,0.0,False,False,TAU,CZ Tau,Gagne_clean_format.csv
58231519,64.629706,28.274713,8.83109,-24.2442,12.01,0.0,False,False,TAU,DD Tau B,Gagne_clean_format.csv
58231838,64.626275,27.722454,0.0,0.0,14.21,0.0,False,False,TAU,J0418+2743 ,Gagne_clean_format.csv
58285609,64.755291,28.046862,0.0,0.0,18.055,0.0,False,False,TAU,J0419+2802 ,Gagne_clean_format.csv
58285717,64.742242,28.206524,0.0,0.0,15.528,0.0,False,False,TAU,J0418+2812 ,Gagne_clean_format.csv
58285740,64.713151,28.242567,0.0,0.0,16.48,0.0,False,False,TAU,J0418+2814 ,Gagne_clean_format.csv
58285779,64.677102,28.313847,0.0,0.0,13.674,0.0,False,False,TAU,J0418+2818 ,Gagne_clean_format.csv
58285782,64.754609,28.328346,0.0,0.0,13.646,0.0,False,False,TAU,J0419+2819 ,Gagne_clean_format.csv
58285785,64.695995,28.33535,12.639,-29.8873,10.286,0.0,False,False,TAU,V1023 Tau,Gagne_clean_format.csv
58285786,64.714496,28.340681,0.0,0.0,15.858,0.0,False,False,TAU,J0418+2820 ,Gagne_clean_format.csv
58285790,64.687746,28.348001,0.0,0.0,18.149,0.0,False,False,TAU,J0418+2820 ,Gagne_clean_format.csv
58285792,64.75823,28.375891,0.0,0.0,13.739,0.0,False,False,TAU,J0419+2822 ,Gagne_clean_format.csv
58285830,64.803379,28.492527,0.0,0.0,12.018,0.0,False,False,TAU,FQ Tau B,Gagne_clean_format.csv
58287935,64.815989,29.107468,8.82792,-25.822,10.403,0.0,False,False,TAU,BP Tau,Gagne_clean_format.csv
58288478,64.897732,28.456045,6.2492,-23.4204,13.101,0.0,False,False,TAU,FR Tau,Gagne_clean_format.csv
58288494,64.85942,28.437292,7.32881,-22.7322,10.959,0.0,False,False,TAU,V819 Tau,Gagne_clean_format.csv
58315753,64.92197,27.830118,5.72461,-28.6143,10.618,0.0,False,False,TAU,LkCa 7 B,Gagne_clean_format.csv
58322353,65.067143,28.359022,22.9819,-32.1793,16.141,0.0,False,False,TAU,J0420+2821 ,Gagne_clean_format.csv
58366260,65.107642,28.323265,0.0,0.0,17.077,0.0,False,False,TAU,IRAS 04173+2812,Gagne_clean_format.csv
58366336,65.089345,28.230326,0.0,0.0,17.279,0.0,False,False,TAU,J0420+2813 ,Gagne_clean_format.csv
58366488,65.108613,28.069136,6.14412,-28.9328,12.172,0.0,False,False,TAU,J0420+2804 ,Gagne_clean_format.csv
58372772,65.288934,27.843548,7.36841,-32.3327,13.368,0.0,False,False,TAU,J0421+2750 ,Gagne_clean_format.csv
58413338,238.602457,-36.149161,-20.8921,-24.7927,10.637,0.06934279,True,False,UCL,TYC 7341-482-1,Gagne_clean_format.csv
58431454,65.417238,28.239558,6.77135,-25.4448,13.93,0.0,False,False,TAU,J0421+2814 ,Gagne_clean_format.csv
58467184,65.481822,27.918334,7.38713,-28.3825,10.671,0.0,False,False,TAU,DE Tau,Gagne_clean_format.csv
58467533,65.495192,28.301831,8.86344,-26.3643,8.176,0.01877664,True,False,TAU,HD 283572,Gagne_clean_format.csv
58467639,65.513079,28.427479,10.6797,-28.6845,11.02,0.0,False,False,TAU,LkCa 21,Gagne_clean_format.csv
58467657,65.489174,28.443192,9.10045,-25.8587,9.245,0.0,False,False,TAU,RY Tau,Gagne_clean_format.csv
58538719,65.775309,28.022063,10.1282,-30.5238,14.522,0.0,False,False,TAU,J0423+2801 ,Gagne_clean_format.csv
58538788,65.782378,28.099246,8.51062,-27.64,15.447,0.0,False,False,TAU,J0423+2805 ,Gagne_clean_format.csv
58583881,238.948553,-36.566717,-28.3522,-42.9322,12.172,0.0,False,False,UCL,2MASS J15554765-3634001,Gagne_clean_format.csv
58634003,202.739655,-28.902454,-13.7772,-25.4156,16.964,0.0,False,False,ABDMG,LP 911-25,Gagne_clean_format.csv
58638214,66.314616,28.49098,0.0,0.0,13.806,0.0,False,False,TAU,J0425+2829 ,Gagne_clean_format.csv
58749494,239.435005,-40.824363,-8.90716,-24.6198,10.595,0.0,False,False,UCL,J1557-4049 ,Gagne_clean_format.csv
58751944,239.311196,-41.505715,-19.4083,-28.431,9.66,0.324916661,True,False,UCL,CD-41 10454,Gagne_clean_format.csv
58752825,239.431763,-41.727168,-13.3676,-22.9527,11.021,0.0,False,False,UCL,J1557-4143 ,Gagne_clean_format.csv
58832313,239.561431,-40.488211,-10.7447,-19.1612,11.024,0.0,False,False,UCL,J1558-4029 ,Gagne_clean_format.csv
58833495,239.451978,-40.151845,-27.1545,-36.2146,13.589,0.5208045,False,False,UCL,J1557-4009 ,Gagne_clean_format.csv
59017926,239.956301,-36.474436,-28.3466,-43.0436,9.869,0.0,False,False,UCL,CD-36 10569,Gagne_clean_format.csv
59025325,296.847797,33.774685,0.0,0.0,13.037,0.0,False,False,ABDMG,J1947+3346 ,Gagne_clean_format.csv
59085023,59.9489,12.5628,51.06,-88.05,12.222,0.0240621082,True,False,ABDMG,J0359+1233 ,Gagne_clean_format.csv
59095516,240.030508,-38.396682,-16.5,-25.9,3.466,0.0,False,False,UCL,J1600-3823 ,Gagne_clean_format.csv
59095543,239.992751,-38.408814,-17.7957,-27.1878,8.79,0.00770677766,True,False,UCL,HD 143099,Gagne_clean_format.csv
59128292,74.885583,13.081928,0.0,0.0,16.38,0.0,False,False,HYA,J0459+1304 ,Gagne_clean_format.csv
59182679,240.030933,-41.830116,0.0,0.0,9.908,0.0,False,False,LUP,J1600-4149 ,Gagne_clean_format.csv
59183152,240.10884,-41.898715,-9.71053,-24.6959,13.791,0.0,False,False,LUP,J1600-4153 ,Gagne_clean_format.csv
59183599,240.129314,-41.726938,10.2254,-11.7814,12.34,0.0,False,False,LUP,Sz 130,Gagne_clean_format.csv
59192479,240.093053,-38.993828,-17.5131,-27.8732,7.322,0.0105556883,False,False,UCL,HD 143181,Gagne_clean_format.csv
59232730,240.130481,-36.087903,-27.02,-39.03,8.139,0.5398644,True,False,UCL,J1600-3605 ,Gagne_clean_format.csv
59334299,240.205985,-41.501075,-11.9073,-25.7589,13.387,0.0,False,False,LUP,Sz 131,Gagne_clean_format.csv
59334750,240.298077,-41.624973,0.0,0.0,13.312,0.0,False,False,LUP,J1601-4137 ,Gagne_clean_format.csv
59335493,240.314551,-41.876442,0.0,0.0,18.187,0.0,False,False,LUP,J1601-4152 ,Gagne_clean_format.csv
59336031,240.487689,-41.712124,0.0,0.0,11.677,0.0,False,False,LUP,J1601-4142 ,Gagne_clean_format.csv
59336140,240.465038,-41.67727,-45.9216,-126.391,11.09,0.08361543,False,False,ABDMG,UCAC3 97-208389,Gagne_clean_format.csv
59336414,240.430274,-41.601532,-0.173759,-2.27688,12.429,0.0,False,False,LUP,J1601-4136 ,Gagne_clean_format.csv
59403154,240.455971,-40.438667,0.0,0.0,11.026,0.0,False,False,UCL,J1601-4026 ,Gagne_clean_format.csv
59500324,240.496587,-36.215443,-18.0785,-27.6939,10.695,0.0,False,False,UCL,J1601-3612 ,Gagne_clean_format.csv
59504074,240.495256,-37.534358,-12.152,-24.0837,7.224,0.015883306,True,False,UCL,J1601-3732 ,Gagne_clean_format.csv
59547137,94.982,16.8406,-14.69,-104.46,12.557,0.0919107348,True,False,ABDMG,J0619+1650 ,Gagne_clean_format.csv
59593876,240.590066,-41.681561,0.0,0.0,16.987,0.0,False,False,LUP,J1602-4140 ,Gagne_clean_format.csv
59594398,240.624581,-41.853044,-7.39375,-4.11732,14.4,0.0,False,False,LUP,J1602-4151 ,Gagne_clean_format.csv
59879081,71.952481,29.419768,7.17088,-31.4366,10.719,0.0,False,False,TAU,DS Tau,Gagne_clean_format.csv
59881498,72.056189,29.414928,-1.26036,-26.9362,13.8,0.0,False,False,TAU,J0448+2924 ,Gagne_clean_format.csv
59965451,72.241224,29.231884,22.6845,-22.9657,15.543,0.0,False,False,TAU,J0448+2913 ,Gagne_clean_format.csv
60024614,110.95249,-43.606535,-16.7863,9.63737,9.92,0.0209444389,True,False,OCT,CD-43 3185,Gagne_clean_format.csv
60068392,273.543662,-32.79291,10.46,-52.37,9.073,0.0,False,False,BPMG-ARG,J1814-3247 ,Gagne_clean_format.csv
60075452,111.090821,-43.202055,-16.2937,9.08488,9.307,0.0144571066,True,False,OCT,HD 58620,Gagne_clean_format.csv
60406776,96.092194,-19.184923,0.0,0.0,16.093,0.0,False,False,ABDMG,J0624-1911 ,Gagne_clean_format.csv
60436937,273.591966,-32.769487,2.70879,-53.0161,10.783,0.0,False,False,BPMG,J1814-3246 ,Gagne_clean_format.csv
60734281,189.6547,-27.0597,-167.41,-184.16,10.039,0.00109794352,True,False,ABDMG,J1238-2703 ,Gagne_clean_format.csv
60734300,189.6829,-27.094,-56.0,-24.0,15.267,2.05924726,True,False,TWA,J1238-2705 ,Gagne_clean_format.csv
60801411,273.753714,-32.032158,0.0,0.0,14.289,0.0,False,False,BPMG,J1815-3201 ,Gagne_clean_format.csv
60879587,66.5196,15.0413,101.535,-22.6181,10.389,0.00522463629,True,False,HYA,LP 475-68,Gagne_clean_format.csv
60879864,66.586443,15.618335,115.0,-33.0,4.364,0.0005037792,True,False,HYA,71 Tau,Gagne_clean_format.csv
60908053,66.678399,12.686665,123.0,-17.0,9.013,0.0,False,False,HYA,HD 286798,Gagne_clean_format.csv
61012630,226.812255,-29.504469,-27.5871,-29.2926,7.828,0.102881536,True,False,UCL,J1507-2930 ,Gagne_clean_format.csv
